GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:0042302	structural constituent of cuticle	186	154	111.39	1.2e-11	5.76e-10	5.76e-10	5.52e-10	6e-10	1.625e-10	7.31120867478532e-10	1.625e-10	1.2e-11	1.38252985007631	MF
GO:0140640	catalytic activity, acting on a nucleic ...	594	433	355.74	1.3e-11	6.11e-10	6.11e-10	5.98e-10	6.5e-10	1.625e-10	7.31120867478532e-10	1.625e-10	1.3e-11	1.21718108731096	MF
GO:0098798	mitochondrial protein-containing complex	362	276	216.32	1.9e-11	8.74e-10	8.74e-10	8.55e-10	9.5e-10	1.9e-10	8.54849014282591e-10	1.9e-10	1.9e-11	1.2758875739645	CC
GO:0008233	peptidase activity	911	640	545.59	2.1e-11	9.66e-10	9.66e-10	9.45e-10	1.05e-09	2.1e-10	9.44833121049179e-10	2.1e-10	2.1e-11	1.17304202789641	MF
GO:0015934	large ribosomal subunit	115	101	68.72	3.1e-11	1.395e-09	1.395e-09	1.333e-09	1.55e-09	2.58333333333333e-10	1.16229471240177e-09	2.58333333333333e-10	3.1e-11	1.4697322467986	CC
GO:0005214	structural constituent of chitin-based c...	171	142	102.41	4.8e-11	2.16e-09	2.156e-09	2.112e-09	2.4e-09	3.5e-10	1.5747218684153e-09	3.5e-10	4.8e-11	1.38658334147056	MF
GO:0016491	oxidoreductase activity	1005	699	601.88	4.9e-11	2.16e-09	2.156e-09	2.156e-09	2.45e-09	3.5e-10	1.5747218684153e-09	3.5e-10	4.9e-11	1.16136106865156	MF
GO:0032543	mitochondrial translation	125	108	74.53	5.2e-11	2.028e-09	2.028e-09	2.028e-09	2.6e-09	2.16666666666667e-10	9.74827823304709e-10	2.16666666666667e-10	5.2e-11	1.44908090701731	BP
GO:0000315	organellar large ribosomal subunit	52	51	31.07	8.2e-11	3.608e-09	3.526e-09	3.362e-09	4.1e-09	4.77777777777778e-10	2.14962032831295e-09	4.77777777777778e-10	8.2e-11	1.64145477953009	CC
GO:0005762	mitochondrial large ribosomal subunit	52	51	31.07	8.2e-11	3.608e-09	3.526e-09	3.362e-09	4.1e-09	4.77777777777778e-10	2.14962032831295e-09	4.77777777777778e-10	8.2e-11	1.64145477953009	CC
GO:0005730	nucleolus	356	270	212.73	8.6e-11	3.612e-09	3.612e-09	3.526e-09	4.3e-09	4.77777777777778e-10	2.14962032831295e-09	4.77777777777778e-10	8.6e-11	1.26921449725004	CC
GO:0004252	serine-type endopeptidase activity	365	276	218.59	1.3e-10	5.59e-09	5.59e-09	5.59e-09	6.5e-09	8.125e-10	3.65560433739266e-09	8.125e-10	1.3e-10	1.26263781508761	MF
GO:0005576	extracellular region	1825	1216	1090.55	1.6e-10	6.56e-09	6.56e-09	6.56e-09	8e-09	8e-10	3.59936427066354e-09	8e-10	1.6e-10	1.11503369859245	CC
GO:0140053	mitochondrial gene expression	162	134	96.59	1.9e-10	7.22e-09	7.22e-09	7.03e-09	9.5e-09	7.30769230769231e-10	3.28788082416381e-09	7.30769230769231e-10	1.9e-10	1.38730717465576	BP
GO:0043170	macromolecule metabolic process	8532	5306	5087.08	3.0e-10	1.11e-08	1.11e-08	1.08e-08	1.5e-08	1.07142857142857e-09	4.8205771482101e-09	1.07142857142857e-09	3e-10	1.04303451095717	BP
GO:0004497	monooxygenase activity	136	115	81.45	3.5e-10	1.47e-08	1.47e-08	1.435e-08	1.75e-08	1.94444444444444e-09	8.74845482452944e-09	1.94444444444444e-09	3.5e-10	1.41190914671578	MF
GO:0042274	ribosomal small subunit biogenesis	65	61	38.76	3.8e-10	1.368e-08	1.368e-08	1.368e-08	1.9e-08	1.26666666666667e-09	5.6989934285506e-09	1.26666666666667e-09	3.8e-10	1.57378740970072	BP
GO:0004175	endopeptidase activity	629	450	376.7	4.3e-10	1.763e-08	1.763e-08	1.72e-08	2.15e-08	2.15e-09	9.67329147740826e-09	2.15e-09	4.3e-10	1.19458455003982	MF
GO:0000313	organellar ribosome	87	78	51.99	5.8e-10	2.32e-08	2.262e-08	2.204e-08	2.9e-08	2.41666666666667e-09	1.08730795676294e-08	2.41666666666667e-09	5.8e-10	1.5002885170225	CC
GO:0005761	mitochondrial ribosome	87	78	51.99	5.8e-10	2.32e-08	2.262e-08	2.204e-08	2.9e-08	2.41666666666667e-09	1.08730795676294e-08	2.41666666666667e-09	5.8e-10	1.5002885170225	CC
GO:0009055	electron transfer activity	99	87	59.29	7.9e-10	3.16e-08	3.16e-08	3.16e-08	3.95e-08	3.59090909090909e-09	1.61562373512738e-08	3.59090909090909e-09	7.9e-10	1.46736380502614	MF
GO:0006399	tRNA metabolic process	205	163	122.23	9.3e-10	3.255e-08	3.255e-08	3.255e-08	4.65e-08	2.90625e-09	1.30758155145199e-08	2.90625e-09	9.3e-10	1.3335515012681	BP
GO:0062129	chitin-based extracellular matrix	161	132	96.21	1.0e-09	3.8e-08	3.8e-08	3.7e-08	5e-08	3.84615384615385e-09	1.73046359166516e-08	3.84615384615385e-09	1e-09	1.37199875272841	CC
GO:0005759	mitochondrial matrix	263	203	157.16	1.4e-09	5.18e-08	5.18e-08	5.18e-08	7e-08	5e-09	2.24960266916471e-08	5e-09	1.4e-09	1.29167727157037	CC
GO:1901564	organonitrogen compound metabolic proces...	5986	3759	3569.06	2.1e-09	7.14e-08	7.14e-08	6.97e-08	1.05e-07	6.17647058823530e-09	2.77892094426229e-08	6.17647058823530e-09	2.1e-09	1.05321849450556	BP
GO:0005615	extracellular space	1129	767	674.65	3.4e-09	1.224e-07	1.224e-07	1.224e-07	1.7e-07	1.13333333333333e-08	5.09909938344001e-08	1.13333333333333e-08	3.4e-09	1.13688579263322	CC
GO:0042273	ribosomal large subunit biogenesis	69	63	41.14	4.1e-09	1.353e-07	1.353e-07	1.353e-07	2.05e-07	1.13888888888889e-08	5.12409496865296e-08	1.13888888888889e-08	4.1e-09	1.53135634419057	BP
GO:0002181	cytoplasmic translation	173	138	103.15	1.2e-08	3.84e-07	3.84e-07	3.84e-07	6e-07	3.15789473684211e-08	1.42080168578824e-07	3.15789473684211e-08	1.2e-08	1.33785748909355	BP
GO:0008236	serine-type peptidase activity	413	301	247.34	1.7e-08	6.63e-07	6.63e-07	6.5e-07	8.5e-07	7.08333333333333e-08	3.18693711465001e-07	7.08333333333333e-08	1.7e-08	1.21694833023369	MF
GO:0042255	ribosome assembly	55	51	32.79	3.5e-08	1.085e-06	1.085e-06	1.085e-06	1.75e-06	8.75e-08	3.93680467103825e-07	8.75e-08	3.5e-08	1.55535224153705	BP
GO:0017171	serine hydrolase activity	518	369	310.22	3.5e-08	1.33e-06	1.33e-06	1.225e-06	1.75e-06	1.34615384615385e-07	6.05662257082807e-07	1.34615384615385e-07	3.5e-08	1.18947843465927	MF
GO:0005506	iron ion binding	199	155	119.18	5.0e-08	1.85e-06	1.85e-06	1.7e-06	2.5e-06	1.78571428571429e-07	8.03429524701683e-07	1.78571428571429e-07	5e-08	1.30055378419198	MF
GO:0005789	endoplasmic reticulum membrane	551	389	329.26	5.5e-08	1.925e-06	1.925e-06	1.76e-06	2.75e-06	1.71875e-07	7.7330091752537e-07	1.71875e-07	5.5e-08	1.18143716212112	CC
GO:0098827	endoplasmic reticulum subcompartment	563	396	336.43	8.3e-08	2.822e-06	2.822e-06	2.573e-06	4.15e-06	2.44117647058824e-07	1.09833542082748e-06	2.44117647058824e-07	8.3e-08	1.17706506554112	CC
GO:0022626	cytosolic ribosome	112	93	66.93	9.2e-08	3.036e-06	3.036e-06	2.852e-06	4.6e-06	2.55555555555556e-07	1.1497969197953e-06	2.55555555555556e-07	9.2e-08	1.38951142985208	CC
GO:1990904	ribonucleoprotein complex	945	641	564.7	9.8e-08	3.136e-06	3.136e-06	3.038e-06	4.9e-06	2.57894736842105e-07	1.16032137672706e-06	2.57894736842105e-07	9.8e-08	1.13511599079157	CC
GO:0008010	structural constituent of chitin-based l...	133	108	79.65	1.1e-07	3.96e-06	3.96e-06	3.41e-06	5.5e-06	3.33333333333333e-07	1.49973511277647e-06	3.33333333333333e-07	1.1e-07	1.35593220338983	MF
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	31	31	18.57	1.2e-07	4.2e-06	3.96e-06	3.72e-06	6e-06	3.33333333333333e-07	1.49973511277647e-06	3.33333333333333e-07	1.2e-07	1.6693591814755	MF
GO:0034062	5'-3' RNA polymerase activity	31	31	18.57	1.2e-07	4.2e-06	3.96e-06	3.72e-06	6e-06	3.33333333333333e-07	1.49973511277647e-06	3.33333333333333e-07	1.2e-07	1.6693591814755	MF
GO:0097747	RNA polymerase activity	31	31	18.57	1.2e-07	4.2e-06	3.96e-06	3.72e-06	6e-06	3.33333333333333e-07	1.49973511277647e-06	3.33333333333333e-07	1.2e-07	1.6693591814755	MF
GO:1902494	catalytic complex	1985	1293	1186.16	1.4e-07	4.34e-06	4.34e-06	3.92e-06	7e-06	3.5e-07	1.5747218684153e-06	3.5e-07	1.4e-07	1.09007216564376	CC
GO:0006119	oxidative phosphorylation	124	101	73.93	1.5e-07	4.5e-06	4.5e-06	4.2e-06	7.5e-06	3.57142857142857e-07	1.60685904940337e-06	3.57142857142857e-07	1.5e-07	1.36615717570675	BP
GO:0106389	ecdysteroid 22-kinase activity	61	55	36.53	1.5e-07	4.8e-06	4.8e-06	4.5e-06	7.5e-06	3.94736842105263e-07	1.7760021072353e-06	3.94736842105263e-07	1.5e-07	1.50561182589652	MF
GO:0019538	protein metabolic process	4918	3087	2932.29	1.6e-07	4.64e-06	4.64e-06	4.48e-06	8e-06	3.63636363636364e-07	1.63607466848343e-06	3.63636363636364e-07	1.6e-07	1.05276081151591	BP
GO:0030490	maturation of SSU-rRNA	46	43	27.43	2.4e-07	6.72e-06	6.72e-06	6.72e-06	1.2e-05	5.21739130434783e-07	2.34741148086753e-06	5.21739130434783e-07	2.4e-07	1.5676266861101	BP
GO:0140098	catalytic activity, acting on RNA	420	301	251.53	2.5e-07	7.75e-06	7.75e-06	7.25e-06	1.25e-05	6.25e-07	2.81200333645589e-06	6.25e-07	2.5e-07	1.19667634079434	MF
GO:0015935	small ribosomal subunit	79	68	47.21	3.1e-07	9.3e-06	9.3e-06	7.44e-06	1.55e-05	7.38095238095238e-07	3.32084203543362e-06	7.38095238095238e-07	3.1e-07	1.44037280237238	CC
GO:0005746	mitochondrial respirasome	101	84	60.35	3.3e-07	9.57e-06	9.57e-06	7.92e-06	1.65e-05	7.5e-07	3.37440400374707e-06	7.5e-07	3.3e-07	1.39188069594035	CC
GO:0000502	proteasome complex	66	58	39.44	5.1e-07	1.428e-05	1.428e-05	1.1e-05	2.55e-05	1.10869565217391e-06	4.98824939684349e-06	1.10869565217391e-06	5.1e-07	1.47058823529412	CC
GO:0005549	odorant binding	138	110	82.65	5.3e-07	1.59e-05	1.484e-05	1.365e-05	2.65e-05	1.15217391304348e-06	5.18386702024912e-06	1.15217391304348e-06	5.3e-07	1.33091349062311	MF
GO:0140097	catalytic activity, acting on DNA	209	159	125.17	5.3e-07	1.59e-05	1.484e-05	1.365e-05	2.65e-05	1.15217391304348e-06	5.18386702024912e-06	1.15217391304348e-06	5.3e-07	1.27027242949589	MF
GO:0008757	S-adenosylmethionine-dependent methyltra...	121	98	72.47	5.3e-07	1.59e-05	1.484e-05	1.365e-05	2.65e-05	1.15217391304348e-06	5.18386702024912e-06	1.15217391304348e-06	5.3e-07	1.35228370360149	MF
GO:0098803	respiratory chain complex	102	84	60.95	7.8e-07	2.106e-05	2.106e-05	1.482e-05	3.9e-05	1.625e-06	7.31120867478532e-06	1.625e-06	7.8e-07	1.37817883511075	CC
GO:0031974	membrane-enclosed lumen	2037	1318	1217.23	8.5e-07	2.21e-05	2.125e-05	1.53e-05	4.25e-05	1.63461538461538e-06	7.35447026457694e-06	1.63461538461538e-06	8.5e-07	1.0827863263311	CC
GO:0043233	organelle lumen	2037	1318	1217.23	8.5e-07	2.21e-05	2.125e-05	1.53e-05	4.25e-05	1.63461538461538e-06	7.35447026457694e-06	1.63461538461538e-06	8.5e-07	1.0827863263311	CC
GO:0070469	respirasome	105	86	62.74	9.2e-07	2.21e-05	2.139e-05	1.656e-05	4.6e-05	1.66071428571429e-06	7.47189457972565e-06	1.66071428571429e-06	9.2e-07	1.37073637233025	CC
GO:0016705	oxidoreductase activity, acting on paire...	253	188	151.52	9.3e-07	2.511e-05	2.511e-05	2.232e-05	4.65e-05	1.9375e-06	8.71721034301326e-06	1.9375e-06	9.3e-07	1.24076029567054	MF
GO:0070013	intracellular organelle lumen	2036	1317	1216.63	9.3e-07	2.21e-05	2.139e-05	1.674e-05	4.65e-05	1.66071428571429e-06	7.47189457972565e-06	1.66071428571429e-06	9.3e-07	1.08249837666341	CC
GO:0032259	methylation	254	188	151.44	9.6e-07	2.592e-05	2.574e-05	2.32142857142857e-05	4.8e-05	1.98e-06	8.90842656989226e-06	1.98e-06	9.6e-07	1.24141574220814	BP
GO:0001510	RNA methylation	83	70	49.49	9.9e-07	2.592e-05	2.574e-05	2.376e-05	4.95e-05	1.98e-06	8.90842656989226e-06	1.98e-06	9.9e-07	1.41442715700141	BP
GO:0019866	organelle inner membrane	428	303	255.76	1.1e-06	2.42e-05	2.42e-05	1.84571428571429e-05	5.5e-05	1.89655172413793e-06	8.53297564165925e-06	1.89655172413793e-06	1.1e-06	1.18470441038474	CC
GO:0043414	macromolecule methylation	222	166	132.36	1.4e-06	3.5e-05	3.5e-05	3.08e-05	7e-05	2.69230769230769e-06	1.21132451416561e-05	2.69230769230769e-06	1.4e-06	1.25415533393775	BP
GO:0016758	hexosyltransferase activity	217	163	129.96	1.6e-06	4.16e-05	4.16e-05	3.36e-05	8e-05	3.2e-06	1.43974570826542e-05	3.2e-06	1.6e-06	1.25423207140659	MF
GO:0140535	intracellular protein-containing complex	988	660	590.39	1.8e-06	3.78e-05	3.1e-05	2.22857142857143e-05	9e-05	3e-06	1.34976160149883e-05	3e-06	1.8e-06	1.117905113569	CC
GO:0042175	nuclear outer membrane-endoplasmic retic...	589	406	351.96	1.9e-06	3.8e-05	3.1e-05	2.28e-05	9.5e-05	3.06451612903226e-06	1.37878873271386e-05	3.06451612903226e-06	1.9e-06	1.15354017501989	CC
GO:0016853	isomerase activity	216	162	129.36	2.0e-06	5e-05	4.8e-05	4e-05	1e-04	3.7037037037037e-06	1.66637234752942e-05	3.7037037037037e-06	2e-06	1.25231910946197	MF
GO:0016779	nucleotidyltransferase activity	130	103	77.86	2.0e-06	5e-05	4.8e-05	4e-05	1e-04	3.7037037037037e-06	1.66637234752942e-05	3.7037037037037e-06	2e-06	1.32288723349602	MF
GO:1905369	endopeptidase complex	74	63	44.22	2.0e-06	3.8e-05	3.1e-05	2.4e-05	1e-04	3.125e-06	1.40600166822795e-05	3.125e-06	2e-06	1.4246947082768	CC
GO:0019843	rRNA binding	46	42	27.55	2.1e-06	5e-05	4.83e-05	4.2e-05	0.000105	3.75e-06	1.68720200187353e-05	3.75e-06	2.1e-06	1.52450090744102	MF
GO:0005657	replication fork	36	34	21.51	2.7e-06	4.86e-05	3.1e-05	2.7e-05	0.000135	4.09090909090909e-06	1.84058400204386e-05	4.09090909090909e-06	2.7e-06	1.58066015806602	CC
GO:0022627	cytosolic small ribosomal subunit	45	41	26.89	3.0e-06	5.1e-05	3.1e-05	2.71428571428571e-05	0.00015	4.41176470588235e-06	1.98494353161592e-05	4.41176470588235e-06	3e-06	1.52473038304202	CC
GO:0008033	tRNA processing	134	105	79.9	3.2e-06	7.68e-05	6.3e-05	5.44e-05	0.00016	5.92592592592593e-06	2.66619575604707e-05	5.92592592592593e-06	3.2e-06	1.31414267834793	BP
GO:0005783	endoplasmic reticulum	1074	712	641.78	3.6e-06	5.76e-05	3.1e-05	2.85714285714286e-05	0.00018	5.14285714285714e-06	2.31387703114085e-05	5.14285714285714e-06	3.6e-06	1.10941444108573	CC
GO:0020037	heme binding	176	134	105.4	3.8e-06	8.36e-05	8.36e-05	7.22e-05	0.00019	6.55172413793103e-06	2.94775522166411e-05	6.55172413793103e-06	3.8e-06	1.27134724857685	MF
GO:0048268	clathrin coat assembly	24	24	14.31	4.0e-06	9.2e-05	6.3e-05	5.76923076923077e-05	2e-04	7.14285714285714e-06	3.21371809880673e-05	7.14285714285714e-06	4e-06	1.67714884696017	BP
GO:0032040	small-subunit processome	35	33	20.91	4.3e-06	6.45e-05	3.1e-05	2.91666666666667e-05	0.000215	5.97222222222222e-06	2.68702541039118e-05	5.97222222222222e-06	4.3e-06	1.57819225251076	CC
GO:0009451	RNA modification	171	130	101.96	4.4e-06	9.68e-05	6.3e-05	5.83333333333333e-05	0.00022	7.58620689655172e-06	3.4131902566637e-05	7.58620689655172e-06	4.4e-06	1.27500980776775	BP
GO:0046906	tetrapyrrole binding	178	135	106.6	5.0e-06	0.000105	0.000105	9.5e-05	0.00025	8.33333333333333e-06	3.74933778194119e-05	8.33333333333333e-06	5e-06	1.26641651031895	MF
GO:0140534	endoplasmic reticulum protein-containing...	96	78	57.37	5.4e-06	7.56e-05	3.1e-05	3e-05	0.00027	7.2972972972973e-06	3.28320389553769e-05	7.2972972972973e-06	5.4e-06	1.35959560746035	CC
GO:0004536	DNA nuclease activity	60	52	35.93	5.6e-06	0.000112	0.0001064	0.0001064	0.00028	8.75e-06	3.93680467103825e-05	8.75e-06	5.6e-06	1.44725855830782	MF
GO:0008173	RNA methyltransferase activity	60	52	35.93	5.6e-06	0.000112	0.0001064	0.0001064	0.00028	8.75e-06	3.93680467103825e-05	8.75e-06	5.6e-06	1.44725855830782	MF
GO:0005740	mitochondrial envelope	590	404	352.56	5.6e-06	7.56e-05	3.1e-05	3e-05	0.00028	7.36842105263158e-06	3.31520393350589e-05	7.36842105263158e-06	5.6e-06	1.14590424324938	CC
GO:0000462	maturation of SSU-rRNA from tricistronic...	29	28	17.29	6.3e-06	0.0001323	6.3e-05	6.22222222222222e-05	0.000315	1.015625e-05	4.56950542174082e-05	1.015625e-05	6.3e-06	1.61943319838057	BP
GO:0006396	RNA processing	1212	795	722.64	6.3e-06	0.0001323	6.3e-05	6.22222222222222e-05	0.000315	1.015625e-05	4.56950542174082e-05	1.015625e-05	6.3e-06	1.10013284623049	BP
GO:0022900	electron transport chain	125	98	74.53	6.5e-06	0.0001323	6.3e-05	6.22222222222222e-05	0.000325	1.015625e-05	4.56950542174082e-05	1.015625e-05	6.5e-06	1.31490674896015	BP
GO:0043596	nuclear replication fork	23	23	13.74	7.1e-06	8.52e-05	3.1e-05	3.1e-05	0.000355	9.1025641025641e-06	4.09543050027422e-05	9.1025641025641e-06	7.1e-06	1.67394468704512	CC
GO:0005743	mitochondrial inner membrane	411	288	245.6	7.6e-06	8.52e-05	3.1e-05	3.1e-05	0.00038	9.5e-06	4.27424507141295e-05	9.5e-06	7.6e-06	1.17263843648208	CC
GO:0006260	DNA replication	178	134	106.13	7.7e-06	0.0001386	6.3e-05	6.3e-05	0.000385	1.16666666666667e-05	5.24907289471766e-05	1.16666666666667e-05	7.7e-06	1.2626024686705	BP
GO:1901566	organonitrogen compound biosynthetic pro...	1870	1202	1114.96	8.8e-06	0.0001496	6.3e-05	6.3e-05	0.00044	1.29411764705882e-05	5.82250102607337e-05	1.29411764705882e-05	8.8e-06	1.07806558082801	BP
GO:0031984	organelle subcompartment	776	521	463.71	9.4e-06	9.4e-05	3.1e-05	3.1e-05	0.00047	1.14634146341463e-05	5.15762563174349e-05	1.14634146341463e-05	9.4e-06	1.12354704448901	CC
GO:0042773	ATP synthesis coupled electron transport	100	80	59.62	1.1e-05	0.000176	6.3e-05	6.3e-05	0.00055	1.57142857142857e-05	7.07017981737481e-05	1.57142857142857e-05	1.1e-05	1.34183160013418	BP
GO:0005684	U2-type spliceosomal complex	42	38	25.1	1.1e-05	9.9e-05	3.1e-05	3.1e-05	0.00055	1.27906976744186e-05	5.75479752577019e-05	1.27906976744186e-05	1.1e-05	1.51394422310757	CC
GO:0005838	proteasome regulatory particle	28	27	16.73	1.1e-05	9.9e-05	3.1e-05	3.1e-05	0.00055	1.27906976744186e-05	5.75479752577019e-05	1.27906976744186e-05	1.1e-05	1.61386730424387	CC
GO:0031966	mitochondrial membrane	568	388	339.41	1.2e-05	9.9e-05	3.1e-05	3.1e-05	6e-04	1.36363636363636e-05	6.13528000681285e-05	1.36363636363636e-05	1.2e-05	1.14316018974102	CC
GO:0019646	aerobic electron transport chain	89	72	53.06	1.5e-05	0.000225	6.3e-05	6.3e-05	0.00075	2.02702702702703e-05	9.12001082093803e-05	2.02702702702703e-05	1.5e-05	1.35695439125518	BP
GO:0042775	mitochondrial ATP synthesis coupled elec...	99	79	59.03	1.5e-05	0.000225	6.3e-05	6.3e-05	0.00075	2.02702702702703e-05	9.12001082093803e-05	2.02702702702703e-05	1.5e-05	1.33830255802135	BP
GO:0030880	RNA polymerase complex	129	100	77.09	1.5e-05	9.9e-05	3.1e-05	3.1e-05	0.00075	1.66666666666667e-05	7.49867556388238e-05	1.66666666666667e-05	1.5e-05	1.29718510831496	CC
GO:0030686	90S preribosome	27	26	16.13	1.7e-05	9.9e-05	3.1e-05	3.1e-05	0.00085	1.84782608695652e-05	8.31374899473916e-05	1.84782608695652e-05	1.7e-05	1.61190328580285	CC
GO:0000428	DNA-directed RNA polymerase complex	128	99	76.49	1.9e-05	9.9e-05	3.1e-05	3.1e-05	0.00095	2.02127659574468e-05	9.0941384498148e-05	2.02127659574468e-05	1.9e-05	1.29428683488038	CC
GO:0009144	purine nucleoside triphosphate metabolic...	52	45	31	2.3e-05	0.000299	6.3e-05	6.3e-05	0.00115	3.02631578947368e-05	0.000136160161554706	3.02631578947368e-05	2.3e-05	1.45161290322581	BP
GO:0140101	catalytic activity, acting on a tRNA	131	101	78.45	2.3e-05	0.000414	0.00025	0.000231	0.00115	3.48484848484848e-05	0.000156790489062995	3.48484848484848e-05	2.3e-05	1.2874442319949	MF
GO:0015986	proton motive force-driven ATP synthesis	31	29	18.48	2.5e-05	3e-04	6.3e-05	6.3e-05	0.00125	3.20512820512821e-05	0.00014420529930543	3.20512820512821e-05	2.5e-05	1.56926406926407	BP
GO:0098800	inner mitochondrial membrane protein com...	207	152	123.7	2.5e-05	9.9e-05	3.1e-05	3.1e-05	0.00125	2.55102040816327e-05	0.000114775646385955	2.55102040816327e-05	2.5e-05	1.2287793047696	CC
GO:0055029	nuclear DNA-directed RNA polymerase comp...	127	98	75.89	2.5e-05	9.9e-05	3.1e-05	3.1e-05	0.00125	2.55102040816327e-05	0.000114775646385955	2.55102040816327e-05	2.5e-05	1.29134273290289	CC
GO:0008168	methyltransferase activity	174	130	104.21	2.7e-05	0.000459	0.00025	0.00023625	0.00135	3.97058823529412e-05	0.000178644917845433	3.97058823529412e-05	2.7e-05	1.24748104788408	MF
GO:0004364	glutathione transferase activity	48	42	28.75	2.8e-05	0.000459	0.00025	0.00023625	0.0014	4e-05	0.000179968213533177	4e-05	2.8e-05	1.46086956521739	MF
GO:1990234	transferase complex	869	576	519.28	3.1e-05	9.9e-05	3.1e-05	3.1e-05	0.00155	3.1e-05	0.000139475365488212	3.1e-05	3.1e-05	1.10922816207056	CC
GO:0051604	protein maturation	412	285	245.65	3.2e-05	0.000352	6.3e-05	6.3e-05	0.0016	3.92857142857143e-05	0.00017675449543437	3.92857142857143e-05	3.2e-05	1.16018725829432	BP
GO:0009060	aerobic respiration	178	132	106.13	3.3e-05	0.000352	6.3e-05	6.3e-05	0.00165	3.92857142857143e-05	0.00017675449543437	3.92857142857143e-05	3.3e-05	1.24375765570527	BP
GO:0006457	protein folding	202	148	120.44	3.3e-05	0.000352	6.3e-05	6.3e-05	0.00165	3.92857142857143e-05	0.00017675449543437	3.92857142857143e-05	3.3e-05	1.22882763201594	BP
GO:0009205	purine ribonucleoside triphosphate metab...	51	44	30.41	3.4e-05	0.000352	6.3e-05	6.3e-05	0.0017	3.95348837209302e-05	0.000177875559887442	3.95348837209302e-05	3.4e-05	1.44689246958237	BP
