GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:0009161	ribonucleoside monophosphate metabolic p...	106	34	10.18	1.2e-10	4.32e-09	4.32e-09	4.2e-09	6e-09	4e-10	1.79968213533177e-09	4e-10	1.2e-10	3.33988212180747	BP
GO:0045197	establishment or maintenance of epitheli...	194	49	18.63	1.9e-10	6.65e-09	6.65e-09	6.27e-09	9.5e-09	5.9375e-10	2.6714031696331e-09	5.9375e-10	1.9e-10	2.63016639828234	BP
GO:0007619	courtship behavior	421	82	40.44	3.8e-10	1.292e-08	1.292e-08	1.216e-08	1.9e-08	1.11764705882353e-09	5.028523613427e-09	1.11764705882353e-09	3.8e-10	2.02769535113749	BP
GO:0061176	type Ib terminal bouton	60	24	5.81	4.6e-10	2.116e-08	2.116e-08	2.116e-08	2.3e-08	4.6e-09	2.06963445563154e-08	4.6e-09	4.6e-10	4.13080895008606	CC
GO:0009453	energy taxis	75	27	7.2	5.4e-10	1.782e-08	1.728e-08	1.674e-08	2.7e-08	1.42105263157895e-09	6.39360758604708e-09	1.42105263157895e-09	5.4e-10	3.75	BP
GO:0042331	phototaxis	75	27	7.2	5.4e-10	1.782e-08	1.728e-08	1.674e-08	2.7e-08	1.42105263157895e-09	6.39360758604708e-09	1.42105263157895e-09	5.4e-10	3.75	BP
GO:0019205	nucleobase-containing compound kinase ac...	80	28	7.71	6.0e-10	2.82e-08	2.82e-08	2.82e-08	3e-08	7.5e-09	3.37440400374707e-08	7.5e-09	6e-10	3.63164721141375	MF
GO:0042058	regulation of epidermal growth factor re...	161	42	15.46	1.3e-09	4.03e-08	3.9e-08	3.64e-08	6.5e-08	3.0952380952381e-09	1.39261117614958e-08	3.0952380952381e-09	1.3e-09	2.71668822768435	BP
GO:1901184	regulation of ERBB signaling pathway	161	42	15.46	1.3e-09	4.03e-08	3.9e-08	3.64e-08	6.5e-08	3.0952380952381e-09	1.39261117614958e-08	3.0952380952381e-09	1.3e-09	2.71668822768435	BP
GO:0035088	establishment or maintenance of apical/b...	210	49	20.17	3.4e-09	9.86e-08	9.52e-08	8.5e-08	1.7e-07	7.39130434782609e-09	3.32549959789566e-08	7.39130434782609e-09	3.4e-09	2.42935052057511	BP
GO:0061245	establishment or maintenance of bipolar ...	210	49	20.17	3.4e-09	9.86e-08	9.52e-08	8.5e-08	1.7e-07	7.39130434782609e-09	3.32549959789566e-08	7.39130434782609e-09	3.4e-09	2.42935052057511	BP
GO:0009123	nucleoside monophosphate metabolic proce...	119	34	11.43	3.7e-09	9.99e-08	9.99e-08	9.16666666666667e-08	1.85e-07	7.70833333333333e-09	3.4681374482956e-08	7.70833333333333e-09	3.7e-09	2.97462817147857	BP
GO:0043113	receptor clustering	109	32	10.47	5.1e-09	1.326e-07	1.326e-07	1.224e-07	2.55e-07	1.02e-08	4.58918944509601e-08	1.02e-08	5.1e-09	3.05635148042025	BP
GO:0030714	anterior/posterior axis specification, f...	68	24	6.53	7.6e-09	1.9e-07	1.9e-07	1.748e-07	3.8e-07	1.46153846153846e-08	6.57576164832762e-08	1.46153846153846e-08	7.6e-09	3.67534456355283	BP
GO:0045175	basal protein localization	84	27	8.07	9.3e-09	2.232e-07	2.232e-07	1.953e-07	4.65e-07	1.72222222222222e-08	7.74863141601179e-08	1.72222222222222e-08	9.3e-09	3.3457249070632	BP
GO:0048149	behavioral response to ethanol	217	49	20.84	1.1e-08	2.53e-07	2.53e-07	2.2e-07	5.5e-07	1.96428571428571e-08	8.83772477171851e-08	1.96428571428571e-08	1.1e-08	2.35124760076775	BP
GO:0071684	organism emergence from protective struc...	56	21	5.38	1.9e-08	4.18e-07	4.18e-07	3.42e-07	9.5e-07	3.27586206896552e-08	1.47387761083205e-07	3.27586206896552e-08	1.9e-08	3.90334572490706	BP
GO:0000132	establishment of mitotic spindle orienta...	111	31	10.66	3.2e-08	6.72e-07	6.72e-07	5.12e-07	1.6e-06	5.33333333333333e-08	2.39957618044236e-07	5.33333333333333e-08	3.2e-08	2.90806754221388	BP
GO:0007562	eclosion	44	18	4.23	4.0e-08	8e-07	7.98e-07	6e-07	2e-06	6.45161290322581e-08	2.90271312150286e-07	6.45161290322581e-08	4e-08	4.25531914893617	BP
GO:0097305	response to alcohol	382	71	36.69	4.2e-08	8e-07	7.98e-07	6.3e-07	2.1e-06	6.5625e-08	2.95260350327869e-07	6.5625e-08	4.2e-08	1.93513218860725	BP
GO:0001661	conditioned taste aversion	32	15	3.07	6.0e-08	1.08e-06	9.76e-07	8.4e-07	3e-06	8.71428571428571e-08	3.92073608054421e-07	8.71428571428571e-08	6e-08	4.88599348534202	BP
GO:0016336	establishment or maintenance of polarity...	80	25	7.68	6.1e-08	1.08e-06	9.76e-07	8.54e-07	3.05e-06	8.71428571428571e-08	3.92073608054421e-07	8.71428571428571e-08	6.1e-08	3.25520833333333	BP
GO:0045471	response to ethanol	270	55	25.93	6.1e-08	1.08e-06	9.76e-07	8.54e-07	3.05e-06	8.71428571428571e-08	3.92073608054421e-07	8.71428571428571e-08	6.1e-08	2.1210952564597	BP
GO:0045475	locomotor rhythm	301	59	28.91	8.6e-08	1.29e-06	1.29e-06	1.02e-06	4.3e-06	1.19444444444444e-07	5.37405082078237e-07	1.19444444444444e-07	8.6e-08	2.04081632653061	BP
GO:0016335	morphogenesis of larval imaginal disc ep...	83	25	7.97	1.4e-07	1.96e-06	1.3e-06	1.22142857142857e-06	7e-06	1.8421052631579e-07	8.28800983376473e-07	1.8421052631579e-07	1.4e-07	3.13676286072773	BP
GO:0051294	establishment of spindle orientation	136	34	13.06	1.4e-07	1.96e-06	1.3e-06	1.22142857142857e-06	7e-06	1.8421052631579e-07	8.28800983376473e-07	1.8421052631579e-07	1.4e-07	2.60336906584992	BP
GO:0005964	phosphorylase kinase complex	30	14	2.91	2.0e-07	9e-06	8.8e-06	8.8e-06	1e-05	1.42857142857143e-06	6.42743619761346e-06	1.42857142857143e-06	2e-07	4.81099656357388	CC
GO:0016328	lateral plasma membrane	143	35	13.85	2.0e-07	9e-06	8.8e-06	8.8e-06	1e-05	1.42857142857143e-06	6.42743619761346e-06	1.42857142857143e-06	2e-07	2.52707581227437	CC
GO:0072347	response to anesthetic	85	25	8.16	2.3e-07	2.76e-06	1.3e-06	1.3e-06	1.15e-05	2.94871794871795e-07	1.32668875360996e-06	2.94871794871795e-07	2.3e-07	3.06372549019608	BP
GO:2001262	positive regulation of semaphorin-plexin...	35	15	3.36	2.6e-07	2.86e-06	1.3e-06	1.3e-06	1.3e-05	3.25e-07	1.46224173495706e-06	3.25e-07	2.6e-07	4.46428571428571	BP
GO:0004181	metallocarboxypeptidase activity	45	17	4.34	4.0e-07	1.84e-05	1.84e-05	1.84e-05	2e-05	4e-06	1.79968213533177e-05	4e-06	4e-07	3.91705069124424	MF
GO:2001260	regulation of semaphorin-plexin signalin...	36	15	3.46	4.1e-07	4.1e-06	1.3e-06	1.3e-06	2.05e-05	5e-07	2.24960266916471e-06	5e-07	4.1e-07	4.33526011560694	BP
GO:0008049	male courtship behavior	322	60	30.93	4.2e-07	4.1e-06	1.3e-06	1.3e-06	2.1e-05	5e-07	2.24960266916471e-06	5e-07	4.2e-07	1.93986420950533	BP
GO:0040037	negative regulation of fibroblast growth...	51	18	4.9	5.6e-07	4.48e-06	1.3e-06	1.3e-06	2.8e-05	6.51162790697674e-07	2.92971510402846e-06	6.51162790697674e-07	5.6e-07	3.6734693877551	BP
GO:0031348	negative regulation of defense response	164	37	15.75	6.6e-07	4.62e-06	1.3e-06	1.3e-06	3.3e-05	7.39130434782609e-07	3.32549959789566e-06	7.39130434782609e-07	6.6e-07	2.34920634920635	BP
GO:0035608	protein deglutamylation	17	10	1.63	6.8e-07	4.62e-06	1.3e-06	1.3e-06	3.4e-05	7.39130434782609e-07	3.32549959789566e-06	7.39130434782609e-07	6.8e-07	6.13496932515337	BP
GO:0035610	protein side chain deglutamylation	17	10	1.63	6.8e-07	4.62e-06	1.3e-06	1.3e-06	3.4e-05	7.39130434782609e-07	3.32549959789566e-06	7.39130434782609e-07	6.8e-07	6.13496932515337	BP
GO:0047875	ecdysone oxidase activity	6	6	0.58	8.0e-07	3.6e-05	3.6e-05	3.6e-05	4e-05	6.66666666666667e-06	2.99947022555295e-05	6.66666666666667e-06	8e-07	10.3448275862069	MF
GO:0007173	epidermal growth factor receptor signali...	235	47	22.57	9.5e-07	4.62e-06	1.3e-06	1.3e-06	4.75e-05	9.89583333333333e-07	4.45233861605516e-06	9.89583333333333e-07	9.5e-07	2.08241027913159	BP
GO:0038127	ERBB signaling pathway	235	47	22.57	9.5e-07	4.62e-06	1.3e-06	1.3e-06	4.75e-05	9.89583333333333e-07	4.45233861605516e-06	9.89583333333333e-07	9.5e-07	2.08241027913159	BP
GO:0070160	tight junction	193	41	18.69	1.1e-06	4.73e-05	4.73e-05	4.62e-05	5.5e-05	6.66666666666667e-06	2.99947022555295e-05	6.66666666666667e-06	1.1e-06	2.19368646334938	CC
GO:0097120	receptor localization to synapse	104	27	9.99	1.2e-06	4.62e-06	1.3e-06	1.3e-06	6e-05	1.22448979591837e-06	5.50923102652583e-06	1.22448979591837e-06	1.2e-06	2.7027027027027	BP
GO:0042600	egg chorion	48	17	4.65	1.2e-06	5.04e-05	5.04e-05	5.04e-05	6e-05	6.66666666666667e-06	2.99947022555295e-05	6.66666666666667e-06	1.2e-06	3.65591397849462	CC
GO:0120192	tight junction assembly	155	35	14.89	1.3e-06	4.62e-06	1.3e-06	1.3e-06	6.5e-05	1.3e-06	5.84896693982825e-06	1.3e-06	1.3e-06	2.35057085292142	BP
GO:0004180	carboxypeptidase activity	60	19	5.79	2.0e-06	8.8e-05	8.8e-05	8.6e-05	1e-04	1.42857142857143e-05	6.42743619761346e-05	1.42857142857143e-05	2e-06	3.28151986183074	MF
GO:0003824	catalytic activity	7334	801	707.17	3.4e-06	0.0001462	0.0001462	0.0001462	0.00017	2.125e-05	9.56081134395003e-05	2.125e-05	3.4e-06	1.13268379597551	MF
GO:0071212	subsynaptic reticulum	92	24	8.91	4.9e-06	0.0002009	0.0002009	0.000196	0.000245	2.45e-05	0.000110230530789071	2.45e-05	4.9e-06	2.69360269360269	CC
GO:0005918	septate junction	160	34	15.49	8.9e-06	0.000356	0.000356	0.0003204	0.000445	4.04545454545455e-05	0.000182013306868781	4.04545454545455e-05	8.9e-06	2.19496449322143	CC
GO:0043231	intracellular membrane-bounded organelle	9918	1053	960.44	1.3e-05	0.000507	0.000507	0.000455	0.00065	5.41666666666667e-05	0.000243706955826177	5.41666666666667e-05	1.3e-05	1.09637249593936	CC
GO:0004709	MAP kinase kinase kinase activity	18	9	1.74	1.5e-05	0.00063	0.00063	0.000615	0.00075	8.33333333333333e-05	0.000374933778194119	8.33333333333333e-05	1.5e-05	5.17241379310345	MF
GO:0016899	oxidoreductase activity, acting on the C...	8	6	0.77	1.9e-05	0.000779	0.000779	0.00076	0.00095	9.5e-05	0.000427424507141295	9.5e-05	1.9e-05	7.79220779220779	MF
GO:0001518	voltage-gated sodium channel complex	70	19	6.78	2.5e-05	0.00095	0.000925	0.000775	0.00125	8.66666666666667e-05	0.000389931129321883	8.66666666666667e-05	2.5e-05	2.8023598820059	CC
GO:0034706	sodium channel complex	70	19	6.78	2.5e-05	0.00095	0.000925	0.000775	0.00125	8.66666666666667e-05	0.000389931129321883	8.66666666666667e-05	2.5e-05	2.8023598820059	CC
GO:0099572	postsynaptic specialization	189	37	18.3	2.6e-05	0.00095	0.000936	0.000806	0.0013	8.66666666666667e-05	0.000389931129321883	8.66666666666667e-05	2.6e-05	2.02185792349727	CC
GO:0045211	postsynaptic membrane	333	56	32.25	3.1e-05	0.001085	0.001085	0.00093	0.00155	9.6875e-05	0.000435860517150663	9.6875e-05	3.1e-05	1.73643410852713	CC
GO:0005243	gap junction channel activity	12	7	1.16	3.9e-05	0.00156	0.00156	0.001209	0.00195	0.000177272727272727	0.000797586400885671	0.000177272727272727	3.9e-05	6.03448275862069	MF
GO:0005921	gap junction	12	7	1.16	4.0e-05	0.00136	0.001353	0.0012	0.002	0.000113888888888889	0.000512409496865296	0.000113888888888889	4e-05	6.03448275862069	CC
GO:0005739	mitochondrion	1383	178	133.93	4.1e-05	0.00136	0.001353	0.0012	0.00205	0.000113888888888889	0.000512409496865296	0.000113888888888889	4.1e-05	1.32905249010677	CC
GO:0004706	JUN kinase kinase kinase activity	6	5	0.58	4.6e-05	0.001794	0.001794	0.001334	0.0023	0.000191666666666667	0.000862347689846473	0.000191666666666667	4.6e-05	8.62068965517241	MF
GO:0005248	voltage-gated sodium channel activity	75	19	7.23	6.7e-05	0.002546	0.002546	0.001742	0.00335	0.000257692307692308	0.00115941060641566	0.000257692307692308	6.7e-05	2.62793914246196	MF
GO:0016327	apicolateral plasma membrane	151	30	14.62	0.00011	0.00352	0.00319	0.00286	0.0055	0.00025	0.00112480133458236	0.00025	0.00011	2.05198358413133	CC
GO:0014069	postsynaptic density	137	28	13.27	0.00011	0.00352	0.00319	0.00286	0.0055	0.00025	0.00112480133458236	0.00025	0.00011	2.11002260738508	CC
GO:0032279	asymmetric synapse	137	28	13.27	0.00011	0.00352	0.00319	0.00286	0.0055	0.00025	0.00112480133458236	0.00025	0.00011	2.11002260738508	CC
GO:0098984	neuron to neuron synapse	137	28	13.27	0.00011	0.00352	0.00319	0.00286	0.0055	0.00025	0.00112480133458236	0.00025	0.00011	2.11002260738508	CC
GO:0016655	oxidoreductase activity, acting on NAD(P...	27	10	2.6	0.00012	0.00444	0.00298	0.0024	0.006	0.000428571428571429	0.00192823085928404	0.000428571428571429	0.00012	3.84615384615385	MF
GO:0043227	membrane-bounded organelle	10295	1078	996.95	0.00012	0.00352	0.00336	0.00312	0.006	0.000260869565217391	0.00117370574043376	0.000260869565217391	0.00012	1.08129795877426	CC
GO:0033764	steroid dehydrogenase activity, acting o...	23	9	2.22	0.00016	0.00576	0.00298	0.00282857142857143	0.008	5e-04	0.00224960266916471	5e-04	0.00016	4.05405405405405	MF
GO:0070628	proteasome binding	23	9	2.22	0.00016	0.00576	0.00298	0.00282857142857143	0.008	5e-04	0.00224960266916471	5e-04	0.00016	4.05405405405405	MF
GO:0045179	apical cortex	277	46	26.82	0.00020	0.0054	0.0054	0.0046	0.01	0.000416666666666667	0.00187466889097059	0.000416666666666667	2e-04	1.7151379567487	CC
GO:0004602	glutathione peroxidase activity	19	8	1.83	0.00021	0.00714	0.00298	0.00298	0.0105	0.000583333333333333	0.00262453644735883	0.000583333333333333	0.00021	4.37158469945355	MF
GO:0022829	wide pore channel activity	19	8	1.83	0.00021	0.00714	0.00298	0.00298	0.0105	0.000583333333333333	0.00262453644735883	0.000583333333333333	0.00021	4.37158469945355	MF
GO:0031256	leading edge membrane	271	45	26.24	0.00024	0.00624	0.00624	0.00528	0.012	0.00048	0.00215961856239812	0.00048	0.00024	1.71493902439024	CC
GO:0008234	cysteine-type peptidase activity	130	26	12.54	0.00025	0.008	0.00298	0.00298	0.0125	0.000657894736842105	0.00296000351205883	0.000657894736842105	0.00025	2.07336523125997	MF
GO:1902554	serine/threonine protein kinase complex	110	23	10.65	0.00031	0.00775	0.00741	0.00589	0.0155	0.000596153846153846	0.002682218567081	0.000596153846153846	0.00031	2.15962441314554	CC
GO:0004303	estradiol 17-beta-dehydrogenase [NAD(P)]...	20	8	1.93	0.00032	0.00992	0.00298	0.00298	0.016	0.000714285714285714	0.00321371809880673	0.000714285714285714	0.00032	4.14507772020725	MF
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	25	9	2.41	0.00034	0.0102	0.00298	0.00298	0.017	0.000714285714285714	0.00321371809880673	0.000714285714285714	0.00034	3.7344398340249	MF
GO:0008137	NADH dehydrogenase (ubiquinone) activity	25	9	2.41	0.00034	0.0102	0.00298	0.00298	0.017	0.000714285714285714	0.00321371809880673	0.000714285714285714	0.00034	3.7344398340249	MF
GO:0050136	NADH dehydrogenase (quinone) activity	25	9	2.41	0.00034	0.0102	0.00298	0.00298	0.017	0.000714285714285714	0.00321371809880673	0.000714285714285714	0.00034	3.7344398340249	MF
GO:0004465	lipoprotein lipase activity	8	5	0.77	0.00036	0.0102	0.00298	0.00298	0.018	0.000714285714285714	0.00321371809880673	0.000714285714285714	0.00036	6.49350649350649	MF
GO:0017018	myosin phosphatase activity	85	19	8.2	0.00039	0.0102	0.00298	0.00298	0.0195	0.000714285714285714	0.00321371809880673	0.000714285714285714	0.00039	2.31707317073171	MF
GO:0004363	glutathione synthase activity	5	4	0.48	0.00040	0.0102	0.00298	0.00298	0.02	0.000714285714285714	0.00321371809880673	0.000714285714285714	4e-04	8.33333333333333	MF
GO:0048306	calcium-dependent protein binding	5	4	0.48	0.00040	0.0102	0.00298	0.00298	0.02	0.000714285714285714	0.00321371809880673	0.000714285714285714	4e-04	8.33333333333333	MF
GO:1904091	non-ribosomal peptide synthetase activit...	5	4	0.48	0.00040	0.0102	0.00298	0.00298	0.02	0.000714285714285714	0.00321371809880673	0.000714285714285714	4e-04	8.33333333333333	MF
GO:0008294	calcium- and calmodulin-responsive adeny...	12	6	1.16	0.00044	0.0102	0.00298	0.00298	0.022	0.000733333333333333	0.00329941724810825	0.000733333333333333	0.00044	5.17241379310345	MF
GO:1990380	K48-linked deubiquitinase activity	12	6	1.16	0.00044	0.0102	0.00298	0.00298	0.022	0.000733333333333333	0.00329941724810825	0.000733333333333333	0.00044	5.17241379310345	MF
GO:0005622	intracellular anatomical structure	13790	1406	1335.4	0.00048	0.01152	0.00741	0.00741	0.024	0.000888888888888889	0.0039992936340706	0.000888888888888889	0.00048	1.0528680545155	CC
GO:0098798	mitochondrial protein-containing complex	362	55	35.06	0.00053	0.01219	0.00741	0.00741	0.0265	0.000946428571428571	0.00425817648091892	0.000946428571428571	0.00053	1.5687393040502	CC
GO:0003713	transcription coactivator activity	151	28	14.56	0.00055	0.011	0.00298	0.00298	0.0275	0.000887096774193548	0.00399123054206643	0.000887096774193548	0.00055	1.92307692307692	MF
GO:0016229	steroid dehydrogenase activity	27	9	2.6	0.00066	0.01254	0.00298	0.00298	0.033	0.00103125	0.00463980550515222	0.00103125	0.00066	3.46153846153846	MF
GO:0015459	potassium channel regulator activity	13	6	1.25	0.00075	0.0135	0.00298	0.00298	0.0375	0.00113636363636364	0.00511273333901071	0.00113636363636364	0.00075	4.8	MF
GO:0099522	cytosolic region	9	5	0.87	0.00076	0.01672	0.00741	0.00741	0.038	0.00126666666666667	0.00569899342855061	0.00126666666666667	0.00076	5.74712643678161	CC
GO:0099523	presynaptic cytosol	9	5	0.87	0.00076	0.01672	0.00741	0.00741	0.038	0.00126666666666667	0.00569899342855061	0.00126666666666667	0.00076	5.74712643678161	CC
GO:0004568	chitinase activity	33	10	3.18	0.00079	0.0135	0.00298	0.00298	0.0395	0.00116176470588235	0.0052270179665886	0.00116176470588235	0.00079	3.14465408805031	MF
GO:1903144	actomyosin contractile ring actin filame...	3	3	0.29	0.00091	0.0182	0.00741	0.00741	0.0455	0.00146774193548387	0.006603672351419	0.00146774193548387	0.00091	10.3448275862069	CC
GO:1990837	sequence-specific double-stranded DNA bi...	1312	160	126.51	0.00100	0.016	0.00298	0.00298	0.05	0.00141025641025641	0.00634503316943893	0.00141025641025641	0.001	1.26472215635128	MF
GO:0004722	protein serine/threonine phosphatase act...	106	21	10.22	0.00108	0.0162	0.00298	0.00298	0.054	0.00141025641025641	0.00634503316943893	0.00141025641025641	0.00108	2.05479452054794	MF
GO:0008440	inositol-1,4,5-trisphosphate 3-kinase ac...	6	4	0.58	0.00110	0.0162	0.00298	0.00298	0.055	0.00141025641025641	0.00634503316943893	0.00141025641025641	0.0011	6.89655172413793	MF
GO:0050220	prostaglandin-E synthase activity	6	4	0.58	0.00110	0.0162	0.00298	0.00298	0.055	0.00141025641025641	0.00634503316943893	0.00141025641025641	0.0011	6.89655172413793	MF
GO:0051766	inositol trisphosphate kinase activity	6	4	0.58	0.00110	0.0162	0.00298	0.00298	0.055	0.00141025641025641	0.00634503316943893	0.00141025641025641	0.0011	6.89655172413793	MF
GO:0003712	transcription coregulator activity	386	56	37.22	0.00130	0.0162	0.00298	0.00298	0.065	0.001625	0.00731120867478531	0.001625	0.0013	1.5045674368619	MF
GO:0042719	mitochondrial intermembrane space protei...	10	5	0.97	0.00141	0.02679	0.00741	0.00741	0.0705	0.002203125	0.00991231176100701	0.002203125	0.00141	5.15463917525773	CC
GO:1902911	protein kinase complex	131	24	12.69	0.00165	0.0297	0.00741	0.00741	0.0825	0.0025	0.0112480133458236	0.0025	0.00165	1.89125295508274	CC
GO:0004843	cysteine-type deubiquitinase activity	69	15	6.65	0.00207	0.0207	0.00298	0.00298	0.1035	0.00252439024390244	0.0113577500613926	0.00252439024390244	0.00207	2.25563909774436	MF
GO:0019866	organelle inner membrane	428	60	41.45	0.00226	0.03842	0.00741	0.00741	0.113	0.00332352941176471	0.0149532412715066	0.00332352941176471	0.00226	1.4475271411339	CC
GO:0000976	transcription cis-regulatory region bind...	1273	153	122.75	0.00230	0.0207	0.00298	0.00298	0.115	0.00258888888888889	0.0116479427092306	0.00258888888888889	0.0023	1.24643584521385	MF
GO:0072555	17-beta-ketosteroid reductase activity	11	5	1.06	0.00233	0.0207	0.00298	0.00298	0.1165	0.00258888888888889	0.0116479427092306	0.00258888888888889	0.00233	4.71698113207547	MF
GO:0072582	17-beta-hydroxysteroid dehydrogenase (NA...	11	5	1.06	0.00233	0.0207	0.00298	0.00298	0.1165	0.00258888888888889	0.0116479427092306	0.00258888888888889	0.00233	4.71698113207547	MF
GO:0005096	GTPase activator activity	303	45	29.22	0.00233	0.0207	0.00298	0.00298	0.1165	0.00258888888888889	0.0116479427092306	0.00258888888888889	0.00233	1.54004106776181	MF
GO:1902494	catalytic complex	1985	229	192.22	0.00235	0.03842	0.00741	0.00741	0.1175	0.00335714285714286	0.0151044750643916	0.00335714285714286	0.00235	1.19134325252315	CC
GO:0019783	ubiquitin-like protein peptidase activit...	91	18	8.77	0.00242	0.0207	0.00298	0.00298	0.121	0.0026304347826087	0.0118348662160404	0.0026304347826087	0.00242	2.05245153933865	MF
GO:0001067	transcription regulatory region nucleic ...	1276	153	123.04	0.00252	0.0207	0.00298	0.00298	0.126	0.00268085106382979	0.0120616994176491	0.00268085106382979	0.00252	1.24349804941482	MF
GO:0070013	intracellular organelle lumen	2036	234	197.16	0.00255	0.03842	0.00741	0.00741	0.1275	0.00343421052631579	0.0154512183329471	0.00343421052631579	0.00255	1.18685331710286	CC
GO:0031974	membrane-enclosed lumen	2037	234	197.26	0.00261	0.03842	0.00741	0.00741	0.1305	0.00343421052631579	0.0154512183329471	0.00343421052631579	0.00261	1.18625164757173	CC
GO:0043233	organelle lumen	2037	234	197.26	0.00261	0.03842	0.00741	0.00741	0.1305	0.00343421052631579	0.0154512183329471	0.00343421052631579	0.00261	1.18625164757173	CC
