GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:0016335	morphogenesis of larval imaginal disc ep...	89	25	6.72	5.6e-09	8.96e-08	8.96e-08	7.8e-08	2.8e-07	8e-09	3.59936427066354e-08	8e-09	5.6e-09	3.7202380952381	BP
GO:0007617	mating behavior	611	87	46.16	7.0e-09	1.05e-07	1.05e-07	8.4e-08	3.5e-07	9.72222222222222e-09	4.37422741226472e-08	9.72222222222222e-09	7e-09	1.88474870017331	BP
GO:0048149	behavioral response to ethanol	237	45	17.91	7.8e-09	1.092e-07	1.092e-07	9e-08	3.9e-07	1.05405405405405e-08	4.74240562688777e-08	1.05405405405405e-08	7.8e-09	2.51256281407035	BP
GO:0072347	response to anesthetic	75	22	5.67	1.9e-08	2.47e-07	1.4e-07	1.33e-07	9.5e-07	2.5e-08	1.12480133458236e-07	2.5e-08	1.9e-08	3.88007054673721	BP
GO:0000132	establishment of mitotic spindle orienta...	108	27	8.16	2.2e-08	2.64e-07	1.4e-07	1.4e-07	1.1e-06	2.82051282051282e-08	1.26900663388779e-07	2.82051282051282e-08	2.2e-08	3.30882352941176	BP
GO:0097305	response to alcohol	410	64	30.98	2.3e-08	2.64e-07	1.4e-07	1.4e-07	1.15e-06	2.875e-08	1.29352153476971e-07	2.875e-08	2.3e-08	2.06584893479664	BP
GO:0019098	reproductive behavior	629	87	47.52	2.8e-08	2.8e-07	1.4e-07	1.4e-07	1.4e-06	3.41463414634146e-08	1.53631401796615e-07	3.41463414634146e-08	2.8e-08	1.83080808080808	BP
GO:0040037	negative regulation of fibroblast growth...	43	16	3.25	3.9e-08	3.51e-07	1.4e-07	1.4e-07	1.95e-06	4.53488372093023e-08	2.04033730459125e-07	4.53488372093023e-08	3.9e-08	4.92307692307692	BP
GO:0071526	semaphorin-plexin signaling pathway	43	16	3.25	3.9e-08	3.51e-07	1.4e-07	1.4e-07	1.95e-06	4.53488372093023e-08	2.04033730459125e-07	4.53488372093023e-08	3.9e-08	4.92307692307692	BP
GO:0042600	egg chorion	54	18	4.09	4.3e-08	1.935e-06	1.935e-06	1.892e-06	2.15e-06	3.58333333333333e-07	1.61221524623471e-06	3.58333333333333e-07	4.3e-08	4.40097799511002	CC
GO:0007415	defasciculation of motor neuron axon	60	19	4.53	4.5e-08	3.51e-07	1.4e-07	1.4e-07	2.25e-06	5.11363636363636e-08	2.30073000255482e-07	5.11363636363636e-08	4.5e-08	4.19426048565121	BP
GO:0043113	receptor clustering	106	26	8.01	6.0e-08	3.6e-07	1.4e-07	1.4e-07	3e-06	6.66666666666667e-08	2.99947022555295e-07	6.66666666666667e-08	6e-08	3.24594257178527	BP
GO:0061057	peptidoglycan recognition protein signal...	204	39	15.41	6.3e-08	3.6e-07	1.4e-07	1.4e-07	3.15e-06	6.84782608695652e-08	3.08097756863863e-07	6.84782608695652e-08	6.3e-08	2.53082414016872	BP
GO:0042734	presynaptic membrane	158	33	11.97	7.8e-08	3.432e-06	3.432e-06	3.354e-06	3.9e-06	5.57142857142857e-07	2.50670011706925e-06	5.57142857142857e-07	7.8e-08	2.75689223057644	CC
GO:0045475	locomotor rhythm	325	53	24.56	8.5e-08	3.6e-07	1.4e-07	1.4e-07	4.25e-06	9.04255319148936e-08	4.06843035912767e-07	9.04255319148936e-08	8.5e-08	2.15798045602606	BP
GO:0071212	subsynaptic reticulum	95	24	7.2	1.1e-07	4.73e-06	4.73e-06	4.62e-06	5.5e-06	6.875e-07	3.09320367010148e-06	6.875e-07	1.1e-07	3.33333333333333	CC
GO:0035090	maintenance of apical/basal cell polarit...	46	16	3.48	1.2e-07	3.6e-07	1.4e-07	1.4e-07	6e-06	1.25e-07	5.62400667291178e-07	1.25e-07	1.2e-07	4.59770114942529	BP
GO:0035608	protein deglutamylation	22	11	1.66	1.4e-07	3.6e-07	1.4e-07	1.4e-07	7e-06	1.4e-07	6.2988874736612e-07	1.4e-07	1.4e-07	6.62650602409639	BP
GO:0035610	protein side chain deglutamylation	22	11	1.66	1.4e-07	3.6e-07	1.4e-07	1.4e-07	7e-06	1.4e-07	6.2988874736612e-07	1.4e-07	1.4e-07	6.62650602409639	BP
GO:0005739	mitochondrion	1404	158	106.34	2.4e-07	1.008e-05	1.008e-05	9.84e-06	1.2e-05	1.33333333333333e-06	5.9989404511059e-06	1.33333333333333e-06	2.4e-07	1.48580026330638	CC
GO:0016328	lateral plasma membrane	159	32	12.04	3.0e-07	1.23e-05	1.23e-05	1.23e-05	1.5e-05	1.5e-06	6.74880800749414e-06	1.5e-06	3e-07	2.6578073089701	CC
GO:0005918	septate junction	167	32	12.65	9.4e-07	3.76e-05	3.76e-05	3.666e-05	4.7e-05	4.27272727272727e-06	1.92238773546803e-05	4.27272727272727e-06	9.4e-07	2.5296442687747	CC
GO:0047875	ecdysone oxidase activity	7	6	0.53	1.2e-06	5.52e-05	5.52e-05	5.4e-05	6e-05	1.2e-05	5.39904640599531e-05	1.2e-05	1.2e-06	11.3207547169811	MF
GO:0016327	apicolateral plasma membrane	147	29	11.13	1.6e-06	6.24e-05	6.24e-05	6.24e-05	8e-05	6.66666666666667e-06	2.99947022555295e-05	6.66666666666667e-06	1.6e-06	2.60557053009883	CC
GO:0004709	MAP kinase kinase kinase activity	18	9	1.37	2.1e-06	9.45e-05	9.45e-05	9.45e-05	0.000105	1.75e-05	7.87360934207649e-05	1.75e-05	2.1e-06	6.56934306569343	MF
GO:0070160	tight junction	202	35	15.3	3.4e-06	0.0001292	0.0001292	0.0001258	0.00017	1.30769230769231e-05	5.88357621166156e-05	1.30769230769231e-05	3.4e-06	2.28758169934641	CC
GO:0045211	postsynaptic membrane	350	51	26.51	5.0e-06	0.000185	0.000185	0.000185	0.00025	1.78571428571429e-05	8.03429524701683e-05	1.78571428571429e-05	5e-06	1.9238023387401	CC
GO:0033764	steroid dehydrogenase activity, acting o...	20	9	1.52	6.4e-06	0.0002816	0.0002816	0.0002496	0.00032	4.57142857142857e-05	0.000205677958323631	4.57142857142857e-05	6.4e-06	5.92105263157895	MF
GO:0016899	oxidoreductase activity, acting on the C...	9	6	0.68	1.3e-05	0.000559	0.000559	0.000455	0.00065	7.27272727272727e-05	0.000327214933696685	7.27272727272727e-05	1.3e-05	8.8235294117647	MF
GO:0043231	intracellular membrane-bounded organelle	10368	870	785.27	1.3e-05	0.000468	0.000468	0.000429	0.00065	4.33333333333333e-05	0.000194965564660942	4.33333333333333e-05	1.3e-05	1.10789919390783	CC
GO:0004706	JUN kinase kinase kinase activity	6	5	0.46	1.4e-05	0.000588	0.000588	0.00048125	7e-04	7.27272727272727e-05	0.000327214933696685	7.27272727272727e-05	1.4e-05	10.8695652173913	MF
GO:0016229	steroid dehydrogenase activity	22	9	1.67	1.6e-05	0.000656	0.00064	0.000544	8e-04	7.27272727272727e-05	0.000327214933696685	7.27272727272727e-05	1.6e-05	5.38922155688623	MF
GO:0070628	proteasome binding	22	9	1.67	1.6e-05	0.000656	0.00064	0.000544	8e-04	7.27272727272727e-05	0.000327214933696685	7.27272727272727e-05	1.6e-05	5.38922155688623	MF
GO:0045179	apical cortex	280	42	21.21	1.6e-05	0.00056	0.00056	0.000512	8e-04	5e-05	0.000224960266916471	5e-05	1.6e-05	1.98019801980198	CC
GO:0016655	oxidoreductase activity, acting on NAD(P...	28	10	2.13	2.3e-05	0.000897	0.000897	0.000759	0.00115	9.23076923076923e-05	0.000415311261999639	9.23076923076923e-05	2.3e-05	4.69483568075117	MF
GO:0031256	leading edge membrane	256	39	19.39	2.3e-05	0.000782	0.000782	0.0006525	0.00115	6.76470588235294e-05	0.000304358008181108	6.76470588235294e-05	2.3e-05	2.01134605466735	CC
GO:0004303	estradiol 17-beta-dehydrogenase [NAD(P)]...	18	8	1.37	2.4e-05	0.000912	0.000912	0.000792	0.0012	9.23076923076923e-05	0.000415311261999639	9.23076923076923e-05	2.4e-05	5.83941605839416	MF
GO:0016614	oxidoreductase activity, acting on CH-OH...	232	36	17.61	3.2e-05	0.001184	0.001184	0.001024	0.0016	0.000114285714285714	0.000514194895809077	0.000114285714285714	3.2e-05	2.0442930153322	MF
GO:0098798	mitochondrial protein-containing complex	374	51	28.33	3.2e-05	0.001056	0.001056	0.000832	0.0016	8.88888888888889e-05	0.00039992936340706	8.88888888888889e-05	3.2e-05	1.80021178962231	CC
GO:0003824	catalytic activity	7662	656	581.51	4.9e-05	0.001764	0.00176	0.00147	0.00245	0.000144736842105263	0.000651200772652943	0.000144736842105263	4.9e-05	1.12809753916528	MF
GO:0008294	calcium- and calmodulin-responsive adeny...	15	7	1.14	5.3e-05	0.001855	0.00176	0.00156	0.00265	0.000144736842105263	0.000651200772652943	0.000144736842105263	5.3e-05	6.14035087719298	MF
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	25	9	1.9	5.5e-05	0.00187	0.00176	0.001595	0.00275	0.000144736842105263	0.000651200772652943	0.000144736842105263	5.5e-05	4.73684210526316	MF
GO:0008137	NADH dehydrogenase (ubiquinone) activity	25	9	1.9	5.5e-05	0.00187	0.00176	0.001595	0.00275	0.000144736842105263	0.000651200772652943	0.000144736842105263	5.5e-05	4.73684210526316	MF
GO:0050136	NADH dehydrogenase (quinone) activity	25	9	1.9	5.5e-05	0.00187	0.00176	0.001595	0.00275	0.000144736842105263	0.000651200772652943	0.000144736842105263	5.5e-05	4.73684210526316	MF
GO:0099572	postsynaptic specialization	215	33	16.28	8.0e-05	0.00256	0.002378	0.00180166666666667	0.004	0.000184782608695652	0.000831374899473916	0.000184782608695652	8e-05	2.02702702702703	CC
GO:0014069	postsynaptic density	153	26	11.59	8.2e-05	0.00256	0.002378	0.001804	0.0041	0.000184782608695652	0.000831374899473916	0.000184782608695652	8.2e-05	2.24331320103538	CC
GO:0032279	asymmetric synapse	153	26	11.59	8.2e-05	0.00256	0.002378	0.001804	0.0041	0.000184782608695652	0.000831374899473916	0.000184782608695652	8.2e-05	2.24331320103538	CC
GO:0098984	neuron to neuron synapse	153	26	11.59	8.2e-05	0.00256	0.002378	0.001804	0.0041	0.000184782608695652	0.000831374899473916	0.000184782608695652	8.2e-05	2.24331320103538	CC
GO:0005604	basement membrane	80	17	6.06	8.5e-05	0.00256	0.00238	0.00187	0.00425	0.000184782608695652	0.000831374899473916	0.000184782608695652	8.5e-05	2.80528052805281	CC
GO:0098800	inner mitochondrial membrane protein com...	217	33	16.44	9.6e-05	0.002592	0.002592	0.00205333333333333	0.0048	2e-04	0.000899841067665885	2e-04	9.6e-05	2.00729927007299	CC
GO:0004465	lipoprotein lipase activity	8	5	0.61	0.00012	0.00372	0.0036	0.00276	0.006	0.000285714285714286	0.00128548723952269	0.000285714285714286	0.00012	8.19672131147541	MF
GO:1990380	K48-linked deubiquitinase activity	12	6	0.91	0.00012	0.00372	0.0036	0.00276	0.006	0.000285714285714286	0.00128548723952269	0.000285714285714286	0.00012	6.59340659340659	MF
GO:0004181	metallocarboxypeptidase activity	53	13	4.02	0.00013	0.00377	0.00377	0.00286	0.0065	0.000295454545454545	0.00132931066814278	0.000295454545454545	0.00013	3.23383084577114	MF
GO:0043195	terminal bouton	325	44	24.62	0.00013	0.00338	0.00338	0.00247	0.0065	0.00026	0.00116979338796565	0.00026	0.00013	1.78716490658002	CC
GO:0043227	membrane-bounded organelle	10731	885	812.76	0.00017	0.00425	0.00344	0.00294	0.0085	0.000310344827586207	0.00139630510499879	0.000310344827586207	0.00017	1.08888232688617	CC
GO:0001518	voltage-gated sodium channel complex	77	16	5.83	0.00018	0.00432	0.00344	0.00306	0.009	0.000310344827586207	0.00139630510499879	0.000310344827586207	0.00018	2.74442538593482	CC
GO:0034706	sodium channel complex	77	16	5.83	0.00018	0.00432	0.00344	0.00306	0.009	0.000310344827586207	0.00139630510499879	0.000310344827586207	0.00018	2.74442538593482	CC
GO:0005622	intracellular anatomical structure	14373	1158	1088.61	0.00018	0.00432	0.00344	0.00306	0.009	0.000310344827586207	0.00139630510499879	0.000310344827586207	0.00018	1.0637418359192	CC
GO:0072555	17-beta-ketosteroid reductase activity	9	5	0.68	0.00024	0.00672	0.00538	0.0040375	0.012	5e-04	0.00224960266916471	5e-04	0.00024	7.35294117647059	MF
GO:0072582	17-beta-hydroxysteroid dehydrogenase (NA...	9	5	0.68	0.00024	0.00672	0.00538	0.0040375	0.012	5e-04	0.00224960266916471	5e-04	0.00024	7.35294117647059	MF
GO:0005096	GTPase activator activity	305	41	23.15	0.00026	0.00676	0.00538	0.00405333333333333	0.013	0.00052	0.0023395867759313	0.00052	0.00026	1.77105831533477	MF
GO:0005743	mitochondrial inner membrane	418	52	31.66	0.00028	0.00588	0.00344	0.00344	0.014	0.000466666666666667	0.00209962915788706	0.000466666666666667	0.00028	1.6424510423247	CC
GO:0019866	organelle inner membrane	442	54	33.48	0.00034	0.0068	0.00344	0.00344	0.017	0.000548387096774194	0.00246730615327743	0.000548387096774194	0.00034	1.61290322580645	CC
GO:0005213	structural constituent of egg chorion	6	4	0.46	0.00044	0.011	0.00538	0.00422222222222222	0.022	0.000833333333333333	0.00374933778194119	0.000833333333333333	0.00044	8.69565217391304	MF
GO:0005248	voltage-gated sodium channel activity	83	16	6.3	0.00045	0.011	0.00538	0.00422222222222222	0.0225	0.000833333333333333	0.00374933778194119	0.000833333333333333	0.00045	2.53968253968254	MF
GO:0042719	mitochondrial intermembrane space protei...	10	5	0.76	0.00045	0.00855	0.00344	0.00344	0.0225	0.000703125	0.00316350375351288	0.000703125	0.00045	6.57894736842105	CC
GO:0061174	type I terminal bouton	198	29	15	0.00047	0.00855	0.00344	0.00344	0.0235	0.000712121212121212	0.00320397955911338	0.000712121212121212	0.00047	1.93333333333333	CC
GO:0004180	carboxypeptidase activity	68	14	5.16	0.00050	0.0115	0.00538	0.004275	0.025	0.000892857142857143	0.00401714762350842	0.000892857142857143	5e-04	2.71317829457364	MF
GO:0097060	synaptic membrane	442	53	33.48	0.00061	0.01037	0.00344	0.00344	0.0305	0.000897058823529412	0.00403605184761904	0.000897058823529412	0.00061	1.58303464755078	CC
GO:0008234	cysteine-type peptidase activity	137	22	10.4	0.00064	0.01408	0.00538	0.00443333333333333	0.032	0.00108333333333333	0.00487413911652354	0.00108333333333333	0.00064	2.11538461538462	MF
GO:0016491	oxidoreductase activity	1047	108	79.46	0.00065	0.01408	0.00538	0.00443333333333333	0.0325	0.00108333333333333	0.00487413911652354	0.00108333333333333	0.00065	1.35917442738485	MF
GO:0043679	axon terminus	383	47	29.01	0.00073	0.01168	0.00344	0.00344	0.0365	0.00104285714285714	0.00469202842425783	0.00104285714285714	0.00073	1.62013098931403	CC
GO:0044306	neuron projection terminus	384	47	29.08	0.00077	0.01168	0.00344	0.00344	0.0385	0.00106944444444444	0.00481165015349119	0.00106944444444444	0.00077	1.6162310866575	CC
GO:0000253	3-keto sterol reductase activity	11	5	0.83	0.00078	0.0156	0.00538	0.00456	0.039	0.00125806451612903	0.00566029058693057	0.00125806451612903	0.00078	6.02409638554217	MF
GO:0062023	collagen-containing extracellular matrix	131	21	9.92	0.00084	0.01176	0.00344	0.00344	0.042	0.00113513513513514	0.00510720605972529	0.00113513513513514	0.00084	2.11693548387097	CC
GO:0004602	glutathione peroxidase activity	22	7	1.67	0.00088	0.01672	0.00538	0.00456	0.044	0.00137142857142857	0.00617033874970893	0.00137142857142857	0.00088	4.19161676646707	MF
GO:0004568	chitinase activity	35	9	2.66	0.00094	0.01692	0.00538	0.0047	0.047	0.00137142857142857	0.00617033874970893	0.00137142857142857	0.00094	3.38345864661654	MF
GO:0003954	NADH dehydrogenase activity	42	10	3.19	0.00096	0.01692	0.00538	0.00475	0.048	0.00137142857142857	0.00617033874970893	0.00137142857142857	0.00096	3.13479623824451	MF
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	7	4	0.53	0.00096	0.01692	0.00538	0.00475	0.048	0.00137142857142857	0.00617033874970893	0.00137142857142857	0.00096	7.54716981132075	MF
GO:0005740	mitochondrial envelope	591	66	44.76	0.00098	0.01274	0.00344	0.00344	0.049	0.00128947368421053	0.00580160688363531	0.00128947368421053	0.00098	1.4745308310992	CC
GO:0000979	RNA polymerase II core promoter sequence...	23	7	1.75	0.00119	0.01785	0.00538	0.00476	0.0595	0.00165277777777778	0.00743618660085002	0.00165277777777778	0.00119	4	MF
GO:0008047	enzyme activator activity	426	50	32.33	0.00141	0.01974	0.00538	0.00506666666666667	0.0705	0.00190540540540541	0.00857281017168174	0.00190540540540541	0.00141	1.54655119084442	MF
GO:0015459	potassium channel regulator activity	24	7	1.82	0.00157	0.02041	0.00538	0.00506666666666667	0.0785	0.00206578947368421	0.00929441102786473	0.00206578947368421	0.00157	3.84615384615385	MF
GO:0031966	mitochondrial membrane	570	63	43.17	0.00162	0.01944	0.00344	0.00344	0.081	0.00205	0.00922337094357532	0.00205	0.00162	1.4593467685893	CC
GO:0030678	mitochondrial ribonuclease P complex	4	3	0.3	0.00164	0.01944	0.00344	0.00344	0.082	0.00205	0.00922337094357532	0.00205	0.00164	10	CC
GO:0000275	mitochondrial proton-transporting ATP sy...	8	4	0.61	0.00179	0.01944	0.00344	0.00344	0.0895	0.00218292682926829	0.00982143604342643	0.00218292682926829	0.00179	6.55737704918033	CC
GO:0048306	calcium-dependent protein binding	8	4	0.61	0.00180	0.0216	0.00538	0.00538	0.09	0.00230769230769231	0.010382781549991	0.00230769230769231	0.0018	6.55737704918033	MF
GO:0030677	ribonuclease P complex	13	5	0.98	0.00190	0.01944	0.00344	0.00344	0.095	0.00226190476190476	0.0101767739795547	0.00226190476190476	0.0019	5.10204081632653	CC
GO:0016247	channel regulator activity	95	16	7.21	0.00203	0.02233	0.00538	0.00538	0.1015	0.0025375	0.0114167335460109	0.0025375	0.00203	2.21914008321775	MF
GO:0017018	myosin phosphatase activity	87	15	6.6	0.00218	0.02233	0.00538	0.00538	0.109	0.00265853658536585	0.0119613019970221	0.00265853658536585	0.00218	2.27272727272727	MF
GO:0043167	ion binding	6185	520	469.41	0.00257	0.02313	0.00538	0.00538	0.1285	0.00305952380952381	0.0137654258565555	0.00305952380952381	0.00257	1.10777358812126	MF
