GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:1903083	protein localization to condensed chromo...	60	4	0.37	0.00050	0.0125	0.00185	0.00185	0.025	0.000887096774193548	0.00399123054206643	0.000887096774193548	5e-04	10.8108108108108	BP
GO:0045504	dynein heavy chain binding	60	4	0.37	0.00052	0.0182	0.01736	0.01248	0.026	0.0014	0.00629888747366119	0.0014	0.00052	10.8108108108108	MF
GO:0050976	detection of mechanical stimulus involve...	61	4	0.37	0.00053	0.0125	0.00185	0.00185	0.0265	0.000887096774193548	0.00399123054206643	0.000887096774193548	0.00053	10.8108108108108	BP
GO:0051570	regulation of histone H3-K9 methylation	6	2	0.04	0.00055	0.0125	0.00185	0.00185	0.0275	0.000887096774193548	0.00399123054206643	0.000887096774193548	0.00055	50	BP
GO:2001023	regulation of response to drug	6	2	0.04	0.00055	0.0125	0.00185	0.00185	0.0275	0.000887096774193548	0.00399123054206643	0.000887096774193548	0.00055	50	BP
GO:0019899	enzyme binding	1122	17	6.92	0.00055	0.0187	0.01736	0.0132	0.0275	0.0014	0.00629888747366119	0.0014	0.00055	2.45664739884393	MF
GO:0001003	RNA polymerase III type 2 promoter seque...	6	2	0.04	0.00056	0.0187	0.01736	0.01329	0.028	0.0014	0.00629888747366119	0.0014	0.00056	50	MF
GO:0008084	imaginal disc growth factor receptor bin...	6	2	0.04	0.00056	0.0187	0.01736	0.01329	0.028	0.0014	0.00629888747366119	0.0014	0.00056	50	MF
GO:0140996	histone H3 kinase activity	6	2	0.04	0.00056	0.0187	0.01736	0.01329	0.028	0.0014	0.00629888747366119	0.0014	0.00056	50	MF
GO:0007062	sister chromatid cohesion	62	4	0.38	0.00057	0.0125	0.00185	0.00185	0.0285	0.000890625	0.00400710475444964	0.000890625	0.00057	10.5263157894737	BP
GO:0048846	axon extension involved in axon guidance	111	5	0.68	0.00061	0.0125	0.00185	0.00185	0.0305	0.000897058823529412	0.00403605184761904	0.000897058823529412	0.00061	7.35294117647059	BP
GO:1902284	neuron projection extension involved in ...	111	5	0.68	0.00061	0.0125	0.00185	0.00185	0.0305	0.000897058823529412	0.00403605184761904	0.000897058823529412	0.00061	7.35294117647059	BP
GO:0007171	activation of transmembrane receptor pro...	7	2	0.04	0.00077	0.0125	0.00185	0.00185	0.0385	0.00104054054054054	0.00468160555474819	0.00104054054054054	0.00077	50	BP
GO:0045956	positive regulation of calcium ion-depen...	7	2	0.04	0.00077	0.0125	0.00185	0.00185	0.0385	0.00104054054054054	0.00468160555474819	0.00104054054054054	0.00077	50	BP
GO:0070601	centromeric sister chromatid cohesion	7	2	0.04	0.00077	0.0125	0.00185	0.00185	0.0385	0.00104054054054054	0.00468160555474819	0.00104054054054054	0.00077	50	BP
GO:0000182	rDNA binding	7	2	0.04	0.00078	0.0234	0.02262	0.01638	0.039	0.00177272727272727	0.00797586400885671	0.00177272727272727	0.00078	50	MF
GO:0030297	transmembrane receptor protein tyrosine ...	7	2	0.04	0.00078	0.0234	0.02262	0.01638	0.039	0.00177272727272727	0.00797586400885671	0.00177272727272727	0.00078	50	MF
GO:0097361	CIA complex	7	2	0.04	0.00082	0.03772	0.03772	0.02788	0.041	0.00511111111111111	0.022995938395906	0.00511111111111111	0.00082	50	CC
GO:0034992	microtubule organizing center attachment...	30	3	0.19	0.00089	0.04005	0.03827	0.02937	0.0445	0.00511111111111111	0.022995938395906	0.00511111111111111	0.00089	15.7894736842105	CC
GO:0034993	meiotic nuclear membrane microtubule tet...	30	3	0.19	0.00089	0.04005	0.03827	0.02937	0.0445	0.00511111111111111	0.022995938395906	0.00511111111111111	0.00089	15.7894736842105	CC
GO:0106094	nuclear membrane microtubule tethering c...	30	3	0.19	0.00089	0.04005	0.03827	0.02937	0.0445	0.00511111111111111	0.022995938395906	0.00511111111111111	0.00089	15.7894736842105	CC
GO:0050974	detection of mechanical stimulus involve...	70	4	0.43	0.00090	0.0125	0.00185	0.00185	0.045	0.00118421052631579	0.0053280063217059	0.00118421052631579	9e-04	9.30232558139535	BP
GO:0005635	nuclear envelope	316	8	2	0.00092	0.04005	0.03864	0.03036	0.046	0.00511111111111111	0.022995938395906	0.00511111111111111	0.00092	4	CC
GO:0005773	vacuole	402	9	2.54	0.00106	0.04346	0.04346	0.03498	0.053	0.00517857142857143	0.0232994562163488	0.00517857142857143	0.00106	3.54330708661417	CC
GO:0106083	nuclear membrane protein complex	33	3	0.21	0.00118	0.0472	0.0472	0.03894	0.059	0.00517857142857143	0.0232994562163488	0.00517857142857143	0.00118	14.2857142857143	CC
GO:0005640	nuclear outer membrane	34	3	0.21	0.00128	0.04992	0.04992	0.042075	0.064	0.00517857142857143	0.0232994562163488	0.00517857142857143	0.00128	14.2857142857143	CC
GO:0006359	regulation of transcription by RNA polym...	9	2	0.06	0.00130	0.0156	0.00185	0.00185	0.065	0.00158536585365854	0.00713288651198567	0.00158536585365854	0.0013	33.3333333333333	BP
GO:0038007	netrin-activated signaling pathway	9	2	0.06	0.00130	0.0156	0.00185	0.00185	0.065	0.00158536585365854	0.00713288651198567	0.00158536585365854	0.0013	33.3333333333333	BP
GO:1903307	positive regulation of regulated secreto...	9	2	0.06	0.00130	0.0156	0.00185	0.00185	0.065	0.00158536585365854	0.00713288651198567	0.00158536585365854	0.0013	33.3333333333333	BP
GO:0036126	sperm flagellum	76	4	0.48	0.00138	0.05244	0.05244	0.04416	0.069	0.00517857142857143	0.0232994562163488	0.00517857142857143	0.00138	8.33333333333333	CC
GO:0005868	cytoplasmic dynein complex	77	4	0.49	0.00145	0.05365	0.05365	0.0464	0.0725	0.00517857142857143	0.0232994562163488	0.00517857142857143	0.00145	8.16326530612245	CC
GO:0002237	response to molecule of bacterial origin	80	4	0.49	0.00148	0.0156	0.00185	0.00185	0.074	0.00171590909090909	0.00772022734190617	0.00171590909090909	0.00148	8.16326530612245	BP
GO:0021551	central nervous system morphogenesis	80	4	0.49	0.00148	0.0156	0.00185	0.00185	0.074	0.00171590909090909	0.00772022734190617	0.00171590909090909	0.00148	8.16326530612245	BP
GO:0070593	dendrite self-avoidance	136	5	0.83	0.00151	0.0156	0.00185	0.00185	0.0755	0.00171590909090909	0.00772022734190617	0.00171590909090909	0.00151	6.02409638554217	BP
GO:0050975	sensory perception of touch	81	4	0.5	0.00155	0.0156	0.00185	0.00185	0.0775	0.00172222222222222	0.00774863141601179	0.00172222222222222	0.00155	8	BP
GO:0097729	9+2 motile cilium	79	4	0.5	0.00159	0.05724	0.05554	0.049952	0.0795	0.0053	0.023845788293146	0.0053	0.00159	8	CC
GO:0001006	RNA polymerase III type 3 promoter seque...	10	2	0.06	0.00164	0.04592	0.02458	0.02458	0.082	0.00328	0.0147573935097205	0.00328	0.00164	33.3333333333333	MF
GO:0030296	protein tyrosine kinase activator activi...	10	2	0.06	0.00164	0.04592	0.02458	0.02458	0.082	0.00328	0.0147573935097205	0.00328	0.00164	33.3333333333333	MF
GO:0035173	histone kinase activity	10	2	0.06	0.00164	0.04592	0.02458	0.02458	0.082	0.00328	0.0147573935097205	0.00328	0.00164	33.3333333333333	MF
GO:0043549	regulation of kinase activity	279	7	1.71	0.00168	0.0156	0.00185	0.00185	0.084	0.0018125	0.00815480967572208	0.0018125	0.00168	4.09356725146199	BP
GO:0050770	regulation of axonogenesis	206	6	1.26	0.00171	0.0156	0.00185	0.00185	0.0855	0.0018125	0.00815480967572208	0.0018125	0.00171	4.76190476190476	BP
GO:0051643	endoplasmic reticulum localization	39	3	0.24	0.00174	0.0156	0.00185	0.00185	0.087	0.0018125	0.00815480967572208	0.0018125	0.00174	12.5	BP
GO:0051642	centrosome localization	85	4	0.52	0.00185	0.0156	0.00185	0.00185	0.0925	0.00185	0.00832352987590944	0.00185	0.00185	7.69230769230769	BP
GO:0061842	microtubule organizing center localizati...	85	4	0.52	0.00185	0.0156	0.00185	0.00185	0.0925	0.00185	0.00832352987590944	0.00185	0.00185	7.69230769230769	BP
GO:0030527	structural constituent of chromatin	88	4	0.54	0.00216	0.054	0.02458	0.02458	0.108	0.00415384615384615	0.0186890067899838	0.00415384615384615	0.00216	7.40740740740741	MF
GO:0005764	lysosome	287	7	1.81	0.00237	0.08295	0.05554	0.05496	0.1185	0.00671052631578947	0.0301920358230001	0.00671052631578947	0.00237	3.86740331491713	CC
GO:0000786	nucleosome	89	4	0.56	0.00247	0.08398	0.05554	0.0550640909090909	0.1235	0.00671052631578947	0.0301920358230001	0.00671052631578947	0.00247	7.14285714285714	CC
GO:0000323	lytic vacuole	290	7	1.83	0.00251	0.08398	0.05554	0.0551780952380952	0.1255	0.00671052631578947	0.0301920358230001	0.00671052631578947	0.00251	3.82513661202186	CC
GO:0043175	RNA polymerase core enzyme binding	44	3	0.27	0.00253	0.06072	0.02458	0.02458	0.1265	0.00468518518518519	0.0210796101962471	0.00468518518518519	0.00253	11.1111111111111	MF
GO:0005774	vacuolar membrane	216	6	1.37	0.00255	0.08398	0.05554	0.0551780952380952	0.1275	0.00671052631578947	0.0301920358230001	0.00671052631578947	0.00255	4.37956204379562	CC
GO:0000992	RNA polymerase III cis-regulatory region...	13	2	0.08	0.00282	0.06486	0.02458	0.02458	0.141	0.00503571428571429	0.0226567125965875	0.00503571428571429	0.00282	25	MF
GO:0009881	photoreceptor activity	48	3	0.3	0.00324	0.07128	0.02458	0.02458	0.162	0.00558620689655172	0.0251334918899782	0.00558620689655172	0.00324	10	MF
GO:0098632	cell-cell adhesion mediator activity	104	4	0.64	0.00395	0.08295	0.02458	0.02458	0.1975	0.00651470588235294	0.0293109994835285	0.00651470588235294	0.00395	6.25	MF
GO:0070063	RNA polymerase binding	52	3	0.32	0.00407	0.08295	0.02458	0.02458	0.2035	0.00651470588235294	0.0293109994835285	0.00651470588235294	0.00407	9.375	MF
GO:0003774	cytoskeletal motor activity	247	6	1.52	0.00435	0.08295	0.02458	0.02458	0.2175	0.00651470588235294	0.0293109994835285	0.00651470588235294	0.00435	3.94736842105263	MF
GO:0038023	signaling receptor activity	1026	14	6.33	0.00443	0.08295	0.02458	0.02458	0.2215	0.00651470588235294	0.0293109994835285	0.00651470588235294	0.00443	2.21169036334913	MF
GO:0060089	molecular transducer activity	1026	14	6.33	0.00443	0.08295	0.02458	0.02458	0.2215	0.00651470588235294	0.0293109994835285	0.00651470588235294	0.00443	2.21169036334913	MF
GO:0030286	dynein complex	114	4	0.72	0.00598	0.18538	0.05554	0.05554	0.299	0.01495	0.0672631198080249	0.01495	0.00598	5.55555555555556	CC
GO:0001016	RNA polymerase III transcription regulat...	19	2	0.12	0.00603	0.09648	0.02458	0.02458	0.3015	0.00861428571428571	0.0387574402716092	0.00861428571428571	0.00603	16.6666666666667	MF
GO:0090694	Scc2-Scc4 cohesin loading complex	1	1	0.01	0.00632	0.1896	0.05554	0.05554	0.316	0.015047619047619	0.0677023279481952	0.015047619047619	0.00632	100	CC
GO:0008061	chitin binding	194	5	1.2	0.00712	0.1068	0.02458	0.02458	0.356	0.00988888888888889	0.0444921416790354	0.00988888888888889	0.00712	4.16666666666667	MF
GO:0098631	cell adhesion mediator activity	127	4	0.78	0.00797	0.11158	0.02458	0.02458	0.3985	0.0107702702702703	0.0484576574952507	0.0107702702702703	0.00797	5.12820512820513	MF
GO:0031514	motile cilium	124	4	0.78	0.00801	0.23229	0.05554	0.05554	0.4005	0.0182045454545455	0.0819059880909516	0.0182045454545455	0.00801	5.12820512820513	CC
GO:0043022	ribosome binding	74	3	0.46	0.01081	0.14053	0.02458	0.02458	0.5405	0.0142236842105263	0.063995275930712	0.0142236842105263	0.01081	6.52173913043478	MF
GO:0005652	nuclear lamina	25	2	0.16	0.01083	0.30324	0.05554	0.05554	0.5415	0.023375	0.10516892478345	0.023375	0.01083	12.5	CC
GO:0043005	neuron projection	1953	21	12.35	0.01122	0.30324	0.05554	0.05554	0.561	0.023375	0.10516892478345	0.023375	0.01122	1.7004048582996	CC
GO:0015269	calcium-activated potassium channel acti...	78	3	0.48	0.01247	0.14964	0.02458	0.02458	0.6235	0.0159871794871795	0.0719296032935486	0.0159871794871795	0.01247	6.25	MF
GO:0032116	SMC loading complex	2	1	0.01	0.01261	0.32786	0.05554	0.05554	0.6305	0.02522	0.113469958632668	0.02522	0.01261	100	CC
GO:0004707	MAP kinase activity	29	2	0.18	0.01375	0.15125	0.02458	0.02458	0.6875	0.0171875	0.077330091752537	0.0171875	0.01375	11.1111111111111	MF
GO:0004568	chitinase activity	33	2	0.2	0.01759	0.1759	0.02458	0.02458	0.8795	0.0204333333333333	0.0919337624131979	0.0204333333333333	0.01759	10	MF
GO:0005227	calcium activated cation channel activit...	89	3	0.55	0.01772	0.1759	0.02458	0.02458	0.886	0.0204333333333333	0.0919337624131979	0.0204333333333333	0.01772	5.45454545454545	MF
GO:0051536	iron-sulfur cluster binding	90	3	0.56	0.01825	0.1759	0.02458	0.02458	0.9125	0.0204333333333333	0.0919337624131979	0.0204333333333333	0.01825	5.35714285714286	MF
GO:0051540	metal cluster binding	90	3	0.56	0.01825	0.1759	0.02458	0.02458	0.9125	0.0204333333333333	0.0919337624131979	0.0204333333333333	0.01825	5.35714285714286	MF
GO:0004066	asparagine synthase (glutamine-hydrolyzi...	3	1	0.02	0.01839	0.1759	0.02458	0.02458	0.9195	0.0204333333333333	0.0919337624131979	0.0204333333333333	0.01839	50	MF
GO:0008021	synaptic vesicle	243	5	1.54	0.01929	0.48225	0.05554	0.05554	0.9645	0.0370961538461538	0.166903213416105	0.0370961538461538	0.01929	3.24675324675325	CC
GO:0043025	neuronal cell body	538	8	3.4	0.02124	0.50976	0.05554	0.05554	1	0.0393333333333333	0.176968743307624	0.0393333333333333	0.02124	2.35294117647059	CC
GO:0005515	protein binding	8783	66	54.17	0.02340	0.1759	0.02458	0.02458	1	0.02458	0.110590467216137	0.02458	0.0234	1.21838656082703	MF
GO:0005516	calmodulin binding	357	6	2.2	0.02350	0.1759	0.02458	0.02458	1	0.02458	0.110590467216137	0.02458	0.0235	2.72727272727273	MF
GO:0020037	heme binding	176	4	1.09	0.02370	0.1759	0.02458	0.02458	1	0.02458	0.110590467216137	0.02458	0.0237	3.6697247706422	MF
GO:0036477	somatodendritic compartment	879	11	5.56	0.02392	0.55016	0.05554	0.05554	1	0.0404193548387097	0.181854977062154	0.0404193548387097	0.02392	1.97841726618705	CC
GO:0005875	microtubule associated complex	258	5	1.63	0.02423	0.55016	0.05554	0.05554	1	0.0404193548387097	0.181854977062154	0.0404193548387097	0.02423	3.06748466257669	CC
GO:0005119	smoothened binding	4	1	0.02	0.02444	0.1759	0.02458	0.02458	1	0.02458	0.110590467216137	0.02458	0.02444	50	MF
GO:0046906	tetrapyrrole binding	178	4	1.1	0.02458	0.1759	0.02458	0.02458	1	0.02458	0.110590467216137	0.02458	0.02458	3.63636363636364	MF
GO:0005616	larval serum protein complex	4	1	0.03	0.02506	0.55016	0.05554	0.05554	1	0.0404193548387097	0.181854977062154	0.0404193548387097	0.02506	33.3333333333333	CC
GO:0044233	mitochondria-associated endoplasmic reti...	4	1	0.03	0.02506	0.55016	0.05554	0.05554	1	0.0404193548387097	0.181854977062154	0.0404193548387097	0.02506	33.3333333333333	CC
GO:0000785	chromatin	792	10	5.01	0.02907	0.55233	0.05554	0.05554	1	0.0410789473684211	0.184822619292953	0.0410789473684211	0.02907	1.99600798403194	CC
GO:0031256	leading edge membrane	271	5	1.71	0.02912	0.55233	0.05554	0.05554	1	0.0410789473684211	0.184822619292953	0.0410789473684211	0.02912	2.92397660818713	CC
GO:0070382	exocytic vesicle	272	5	1.72	0.02952	0.55233	0.05554	0.05554	1	0.0410789473684211	0.184822619292953	0.0410789473684211	0.02952	2.90697674418605	CC
GO:0098793	presynapse	914	11	5.78	0.03063	0.55233	0.05554	0.05554	1	0.0410789473684211	0.184822619292953	0.0410789473684211	0.03063	1.90311418685121	CC
GO:0044297	cell body	579	8	3.66	0.03104	0.55233	0.05554	0.05554	1	0.0410789473684211	0.184822619292953	0.0410789473684211	0.03104	2.18579234972678	CC
GO:0002116	semaphorin receptor complex	5	1	0.03	0.03122	0.55233	0.05554	0.05554	1	0.0410789473684211	0.184822619292953	0.0410789473684211	0.03122	33.3333333333333	CC
GO:0017086	3-methyl-2-oxobutanoate dehydrogenase (l...	5	1	0.03	0.03122	0.55233	0.05554	0.05554	1	0.0410789473684211	0.184822619292953	0.0410789473684211	0.03122	33.3333333333333	CC
GO:0098595	perivitelline space	46	2	0.29	0.03428	0.55233	0.05554	0.05554	1	0.0439487179487179	0.197734306407606	0.0439487179487179	0.03428	6.89655172413793	CC
GO:0099513	polymeric cytoskeletal fiber	716	9	4.53	0.03837	0.55233	0.05554	0.05554	1	0.0479625	0.215793136039625	0.0479625	0.03837	1.98675496688742	CC
GO:0032993	protein-DNA complex	842	10	5.32	0.04139	0.55233	0.05554	0.05554	1	0.0504756097560976	0.227100132870067	0.0504756097560976	0.04139	1.8796992481203	CC
GO:0008278	cohesin complex	7	1	0.04	0.04344	0.55233	0.05554	0.05554	1	0.0517142857142857	0.232673190353607	0.0517142857142857	0.04344	25	CC
GO:0016020	membrane	9577	71	60.56	0.04495	0.55233	0.05554	0.05554	1	0.0522674418604651	0.235161953439428	0.0522674418604651	0.04495	1.17239101717305	CC
GO:0099503	secretory vesicle	313	5	1.98	0.04897	0.55233	0.05554	0.05554	1	0.0537340425531915	0.24176049110534	0.0537340425531915	0.04897	2.52525252525253	CC
GO:0005700	polytene chromosome	524	7	3.31	0.04915	0.55233	0.05554	0.05554	1	0.0537340425531915	0.24176049110534	0.0537340425531915	0.04915	2.11480362537764	CC
GO:0098588	bounding membrane of organelle	991	11	6.27	0.04993	0.55233	0.05554	0.05554	1	0.0537340425531915	0.24176049110534	0.0537340425531915	0.04993	1.75438596491228	CC
