GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:0009185	ribonucleoside diphosphate metabolic pro...	56	27	5.69	5.1e-13	2.244e-11	2.244e-11	2.244e-11	2.55e-11	3.64285714285714e-12	1.63899623039143e-11	3.64285714285714e-12	5.1e-13	4.74516695957821	BP
GO:0009132	nucleoside diphosphate metabolic process	62	27	6.3	1.1e-11	4.73e-10	4.73e-10	4.62e-10	5.5e-10	6.875e-11	3.09320367010148e-10	6.875e-11	1.1e-11	4.28571428571429	BP
GO:0050145	nucleoside monophosphate kinase activity	63	27	6.42	1.8e-11	8.82e-10	8.82e-10	8.82e-10	9e-10	4.5e-10	2.02464240224824e-09	4.5e-10	1.8e-11	4.20560747663551	MF
GO:0009126	purine nucleoside monophosphate metaboli...	86	32	8.74	2.2e-11	9.24e-10	9.02e-10	9.02e-10	1.1e-09	1.1e-10	4.94912587216237e-10	1.1e-10	2.2e-11	3.66132723112128	BP
GO:0009167	purine ribonucleoside monophosphate meta...	86	32	8.74	2.2e-11	9.24e-10	9.02e-10	9.02e-10	1.1e-09	1.1e-10	4.94912587216237e-10	1.1e-10	2.2e-11	3.66132723112128	BP
GO:0061060	negative regulation of peptidoglycan rec...	88	32	8.94	4.4e-11	1.76e-09	1.76e-09	1.672e-09	2.2e-09	2e-10	8.99841067665885e-10	2e-10	4.4e-11	3.57941834451902	BP
GO:0016776	phosphotransferase activity, phosphate g...	95	33	9.68	9.8e-11	4.704e-09	4.704e-09	4.704e-09	4.9e-09	1.63333333333333e-09	7.34870205260473e-09	1.63333333333333e-09	9.8e-11	3.40909090909091	MF
GO:0009629	response to gravity	111	36	11.27	1.2e-10	4.68e-09	4.44e-09	4.44e-09	6e-09	4.28571428571429e-10	1.92823085928404e-09	4.28571428571429e-10	1.2e-10	3.19432120674357	BP
GO:0042332	gravitaxis	111	36	11.27	1.2e-10	4.68e-09	4.44e-09	4.44e-09	6e-09	4.28571428571429e-10	1.92823085928404e-09	4.28571428571429e-10	1.2e-10	3.19432120674357	BP
GO:1900425	negative regulation of defense response ...	91	32	9.24	1.2e-10	4.68e-09	4.44e-09	4.44e-09	6e-09	4.28571428571429e-10	1.92823085928404e-09	4.28571428571429e-10	1.2e-10	3.46320346320346	BP
GO:0005920	smooth septate junction	61	25	6.24	3.5e-10	1.645e-08	1.645e-08	1.645e-08	1.75e-08	4.375e-09	1.96840233551912e-08	4.375e-09	3.5e-10	4.00641025641026	CC
GO:0009161	ribonucleoside monophosphate metabolic p...	106	34	10.77	5.5e-10	1.98e-08	1.98e-08	1.815e-08	2.75e-08	1.83333333333333e-09	8.24854312027061e-09	1.83333333333333e-09	5.5e-10	3.1569173630455	BP
GO:0045197	establishment or maintenance of epitheli...	194	49	19.71	1.3e-09	4.55e-08	4.55e-08	3.9e-08	6.5e-08	4.0625e-09	1.82780216869633e-08	4.0625e-09	1.3e-09	2.48604769152714	BP
GO:0061176	type Ib terminal bouton	60	24	6.14	1.4e-09	6.44e-08	6.44e-08	6.44e-08	7e-08	1.4e-08	6.29888747366119e-08	1.4e-08	1.4e-09	3.90879478827362	CC
GO:0009453	energy taxis	75	27	7.62	1.8e-09	6.12e-08	5.94e-08	5.4e-08	9e-08	5e-09	2.24960266916471e-08	5e-09	1.8e-09	3.54330708661417	BP
GO:0042331	phototaxis	75	27	7.62	1.8e-09	6.12e-08	5.94e-08	5.4e-08	9e-08	5e-09	2.24960266916471e-08	5e-09	1.8e-09	3.54330708661417	BP
GO:0042058	regulation of epidermal growth factor re...	161	43	16.35	2.0e-09	6.4e-08	6.2e-08	6e-08	1e-07	5e-09	2.24960266916471e-08	5e-09	2e-09	2.62996941896024	BP
GO:1901184	regulation of ERBB signaling pathway	161	43	16.35	2.0e-09	6.4e-08	6.2e-08	6e-08	1e-07	5e-09	2.24960266916471e-08	5e-09	2e-09	2.62996941896024	BP
GO:0019205	nucleobase-containing compound kinase ac...	80	28	8.15	2.1e-09	9.87e-08	9.87e-08	9.87e-08	1.05e-07	2.625e-08	1.18104140131147e-07	2.625e-08	2.1e-09	3.43558282208589	MF
GO:0007619	courtship behavior	421	83	42.76	2.4e-09	7.2e-08	7.2e-08	7.2e-08	1.2e-07	5.71428571428571e-09	2.57097447904539e-08	5.71428571428571e-09	2.4e-09	1.94106641721235	BP
GO:0043113	receptor clustering	109	33	11.07	5.1e-09	1.479e-07	1.479e-07	1.428e-07	2.55e-07	1.15909090909091e-08	5.21498800579092e-08	1.15909090909091e-08	5.1e-09	2.9810298102981	BP
GO:0009123	nucleoside monophosphate metabolic proce...	119	34	12.09	1.5e-08	4.2e-07	4.2e-07	3.75e-07	7.5e-07	3.26086956521739e-08	1.4671321755422e-07	3.26086956521739e-08	1.5e-08	2.81224152191894	BP
GO:0035088	establishment or maintenance of apical/b...	210	49	21.33	2.1e-08	5.67e-07	5.46e-07	4.83e-07	1.05e-06	4.2e-08	1.88966624209836e-07	4.2e-08	2.1e-08	2.29723394280356	BP
GO:0061245	establishment or maintenance of bipolar ...	210	49	21.33	2.1e-08	5.67e-07	5.46e-07	4.83e-07	1.05e-06	4.2e-08	1.88966624209836e-07	4.2e-08	2.1e-08	2.29723394280356	BP
GO:0030714	anterior/posterior axis specification, f...	68	24	6.91	2.3e-08	5.75e-07	5.75e-07	5.06e-07	1.15e-06	4.42307692307692e-08	1.99003313041494e-07	4.42307692307692e-08	2.3e-08	3.47322720694645	BP
GO:0045175	basal protein localization	84	27	8.53	3.0e-08	7.2e-07	7.2e-07	6.3e-07	1.5e-06	5.55555555555555e-08	2.49955852129412e-07	5.55555555555555e-08	3e-08	3.16529894490035	BP
GO:0005964	phosphorylase kinase complex	30	15	3.07	4.7e-08	2.115e-06	2.115e-06	2.115e-06	2.35e-06	3.91666666666667e-07	1.76218875751236e-06	3.91666666666667e-07	4.7e-08	4.88599348534202	CC
GO:0071684	organism emergence from protective struc...	56	21	5.69	5.1e-08	1.173e-06	1.173e-06	9.69e-07	2.55e-06	9.10714285714286e-08	4.09749057597858e-07	9.10714285714286e-08	5.1e-08	3.69068541300527	BP
GO:0048149	behavioral response to ethanol	217	49	22.04	6.2e-08	1.364e-06	1.364e-06	1.116e-06	3.1e-06	1.06896551724138e-07	4.80949536166249e-07	1.06896551724138e-07	6.2e-08	2.22323049001815	BP
GO:0097305	response to alcohol	382	73	38.8	8.1e-08	1.701e-06	1.701e-06	1.31142857142857e-06	4.05e-06	1.35e-07	6.07392720674472e-07	1.35e-07	8.1e-08	1.88144329896907	BP
GO:0007562	eclosion	44	18	4.47	9.5e-08	1.9e-06	1.9e-06	1.44e-06	4.75e-06	1.53225806451613e-07	6.89394366356928e-07	1.53225806451613e-07	9.5e-08	4.02684563758389	BP
GO:0000132	establishment of mitotic spindle orienta...	111	31	11.27	1.2e-07	2.28e-06	1.9e-06	1.65454545454545e-06	6e-06	1.875e-07	8.43601000936767e-07	1.875e-07	1.2e-07	2.75066548358474	BP
GO:0001661	conditioned taste aversion	32	15	3.25	1.3e-07	2.34e-06	1.9e-06	1.69e-06	6.5e-06	1.96969696969697e-07	8.8620711209519e-07	1.96969696969697e-07	1.3e-07	4.61538461538461	BP
GO:0016336	establishment or maintenance of polarity...	80	25	8.13	1.8e-07	3.06e-06	1.9e-06	1.77777777777778e-06	9e-06	2.64705882352941e-07	1.19096611896955e-06	2.64705882352941e-07	1.8e-07	3.0750307503075	BP
GO:0045475	locomotor rhythm	301	60	30.57	2.5e-07	4e-06	1.9e-06	1.82857142857143e-06	1.25e-05	3.57142857142857e-07	1.60685904940337e-06	3.57142857142857e-07	2.5e-07	1.96270853778214	BP
GO:0097120	receptor localization to synapse	104	29	10.56	3.1e-07	4.65e-06	1.9e-06	1.86666666666667e-06	1.55e-05	4.30555555555556e-07	1.93715785400295e-06	4.30555555555556e-07	3.1e-07	2.74621212121212	BP
GO:0045471	response to ethanol	270	55	27.42	3.8e-07	5.32e-06	1.9e-06	1.9e-06	1.9e-05	5.13513513513514e-07	2.3104027413043e-06	5.13513513513514e-07	3.8e-07	2.00583515681984	BP
GO:0016335	morphogenesis of larval imaginal disc ep...	83	25	8.43	4.0e-07	5.32e-06	1.9e-06	1.9e-06	2e-05	5.26315789473684e-07	2.36800280964707e-06	5.26315789473684e-07	4e-07	2.9655990510083	BP
GO:0051294	establishment of spindle orientation	136	34	13.81	5.3e-07	6.36e-06	1.9e-06	1.9e-06	2.65e-05	6.75e-07	3.03696360337236e-06	6.75e-07	5.3e-07	2.46198406951484	BP
GO:2001262	positive regulation of semaphorin-plexin...	35	15	3.56	5.4e-07	6.36e-06	1.9e-06	1.9e-06	2.7e-05	6.75e-07	3.03696360337236e-06	6.75e-07	5.4e-07	4.21348314606742	BP
GO:0072347	response to anesthetic	85	25	8.63	6.6e-07	6.6e-06	1.9e-06	1.9e-06	3.3e-05	8.04878048780488e-07	3.62131161377734e-06	8.04878048780488e-07	6.6e-07	2.89687137891078	BP
GO:0016328	lateral plasma membrane	143	35	14.63	7.4e-07	3.256e-05	3.256e-05	3.256e-05	3.7e-05	5.28571428571429e-06	2.37815139311698e-05	5.28571428571429e-06	7.4e-07	2.39234449760766	CC
GO:2001260	regulation of semaphorin-plexin signalin...	36	15	3.66	8.4e-07	7.56e-06	1.9e-06	1.9e-06	4.2e-05	1e-06	4.49920533832943e-06	1e-06	8.4e-07	4.0983606557377	BP
GO:0004181	metallocarboxypeptidase activity	45	17	4.58	8.7e-07	4.002e-05	4.002e-05	3.915e-05	4.35e-05	8.7e-06	3.9143086443466e-05	8.7e-06	8.7e-07	3.7117903930131	MF
GO:0035608	protein deglutamylation	17	10	1.73	1.1e-06	8.8e-06	1.9e-06	1.9e-06	5.5e-05	1.25e-06	5.62400667291178e-06	1.25e-06	1.1e-06	5.78034682080925	BP
GO:0035610	protein side chain deglutamylation	17	10	1.73	1.1e-06	8.8e-06	1.9e-06	1.9e-06	5.5e-05	1.25e-06	5.62400667291178e-06	1.25e-06	1.1e-06	5.78034682080925	BP
GO:0047875	ecdysone oxidase activity	6	6	0.61	1.1e-06	4.95e-05	4.95e-05	4.95e-05	5.5e-05	9.16666666666667e-06	4.12427156013531e-05	9.16666666666667e-06	1.1e-06	9.83606557377049	MF
GO:0008049	male courtship behavior	322	61	32.71	1.2e-06	8.8e-06	1.9e-06	1.9e-06	6e-05	1.33333333333333e-06	5.9989404511059e-06	1.33333333333333e-06	1.2e-06	1.86487312748395	BP
GO:0040037	negative regulation of fibroblast growth...	51	18	5.18	1.3e-06	8.8e-06	1.9e-06	1.9e-06	6.5e-05	1.38297872340426e-06	6.22230525513644e-06	1.38297872340426e-06	1.3e-06	3.47490347490348	BP
GO:0007143	female meiotic nuclear division	111	29	11.27	1.3e-06	8.8e-06	1.9e-06	1.9e-06	6.5e-05	1.38297872340426e-06	6.22230525513644e-06	1.38297872340426e-06	1.3e-06	2.57320319432121	BP
GO:0044237	cellular metabolic process	9163	1034	930.72	1.6e-06	8.8e-06	1.9e-06	1.9e-06	8e-05	1.63265306122449e-06	7.3456413687011e-06	1.63265306122449e-06	1.6e-06	1.11096785284511	BP
GO:0090288	negative regulation of cellular response...	124	31	12.6	1.6e-06	8.8e-06	1.9e-06	1.9e-06	8e-05	1.63265306122449e-06	7.3456413687011e-06	1.63265306122449e-06	1.6e-06	2.46031746031746	BP
GO:0007173	epidermal growth factor receptor signali...	235	48	23.87	1.9e-06	8.8e-06	1.9e-06	1.9e-06	9.5e-05	1.9e-06	8.54849014282591e-06	1.9e-06	1.9e-06	2.01089233347298	BP
GO:0043231	intracellular membrane-bounded organelle	9918	1118	1014.65	2.4e-06	0.0001032	0.0001032	9.84e-05	0.00012	1.44444444444444e-05	6.49885215536473e-05	1.44444444444444e-05	2.4e-06	1.10185778347213	CC
GO:0042600	egg chorion	48	17	4.91	2.6e-06	0.0001092	0.0001092	0.0001066	0.00013	1.44444444444444e-05	6.49885215536473e-05	1.44444444444444e-05	2.6e-06	3.46232179226069	CC
GO:0004180	carboxypeptidase activity	60	19	6.11	4.4e-06	0.0001936	0.0001936	0.0001936	0.00022	3.14285714285714e-05	0.000141403596347496	3.14285714285714e-05	4.4e-06	3.10965630114566	MF
GO:0070160	tight junction	193	41	19.74	4.5e-06	0.0001845	0.0001845	0.00018	0.000225	2.25e-05	0.000101232120112412	2.25e-05	4.5e-06	2.07700101317123	CC
GO:0045211	postsynaptic membrane	333	60	34.07	9.8e-06	0.000392	0.000392	0.0003626	0.00049	4.45454545454545e-05	0.00020041914688922	4.45454545454545e-05	9.8e-06	1.76108012914588	CC
GO:0071212	subsynaptic reticulum	92	24	9.41	1.2e-05	0.000468	0.000468	0.000432	6e-04	5e-05	0.000224960266916471	5e-05	1.2e-05	2.55047821466525	CC
GO:0099572	postsynaptic specialization	189	39	19.34	1.5e-05	0.00057	0.00057	0.000525	0.00075	5.76923076923077e-05	0.000259569538749775	5.76923076923077e-05	1.5e-05	2.01654601861427	CC
GO:0004709	MAP kinase kinase kinase activity	18	9	1.83	2.4e-05	0.001032	0.001008	0.000834615384615385	0.0012	0.000127272727272727	0.0005726261339692	0.000127272727272727	2.4e-05	4.91803278688525	MF
GO:1990837	sequence-specific double-stranded DNA bi...	1312	179	133.63	2.4e-05	0.001032	0.001008	0.000834615384615385	0.0012	0.000127272727272727	0.0005726261339692	0.000127272727272727	2.4e-05	1.33951956895907	MF
GO:0043227	membrane-bounded organelle	10295	1145	1053.21	2.5e-05	0.000925	0.000925	0.000825	0.00125	8.92857142857143e-05	0.000401714762350842	8.92857142857143e-05	2.5e-05	1.087152609641	CC
GO:0016899	oxidoreductase activity, acting on the C...	8	6	0.81	2.6e-05	0.001066	0.001066	0.000878333333333333	0.0013	0.000127272727272727	0.0005726261339692	0.000127272727272727	2.6e-05	7.40740740740741	MF
GO:0003824	catalytic activity	7334	833	747	2.8e-05	0.00112	0.00112	0.000903157894736842	0.0014	0.000127272727272727	0.0005726261339692	0.000127272727272727	2.8e-05	1.11512717536814	MF
GO:0005918	septate junction	160	34	16.37	2.8e-05	0.001008	0.001008	0.000896	0.0014	9.33333333333333e-05	0.000419925831577413	9.33333333333333e-05	2.8e-05	2.07697006719609	CC
GO:0001518	voltage-gated sodium channel complex	70	19	7.16	5.4e-05	0.00189	0.001836	0.001566	0.0027	0.000158823529411765	0.000714579671381732	0.000158823529411765	5.4e-05	2.6536312849162	CC
GO:0034706	sodium channel complex	70	19	7.16	5.4e-05	0.00189	0.001836	0.001566	0.0027	0.000158823529411765	0.000714579671381732	0.000158823529411765	5.4e-05	2.6536312849162	CC
GO:0005243	gap junction channel activity	12	7	1.22	5.6e-05	0.002184	0.002184	0.00125454545454545	0.0028	0.000230769230769231	0.0010382781549991	0.000230769230769231	5.6e-05	5.73770491803279	MF
GO:0005921	gap junction	12	7	1.23	5.8e-05	0.001914	0.001914	0.001624	0.0029	0.000161111111111111	0.000724871971175296	0.000161111111111111	5.8e-05	5.69105691056911	CC
GO:0004706	JUN kinase kinase kinase activity	6	5	0.61	6.0e-05	0.00228	0.00228	0.00132	0.003	0.000230769230769231	0.0010382781549991	0.000230769230769231	6e-05	8.19672131147541	MF
GO:0000976	transcription cis-regulatory region bind...	1273	171	129.66	8.5e-05	0.003145	0.00232	0.00153	0.00425	3e-04	0.00134976160149883	3e-04	8.5e-05	1.31883387320685	MF
GO:0000977	RNA polymerase II transcription regulato...	1130	154	115.1	9.5e-05	0.00342	0.00232	0.00154133333333333	0.00475	3e-04	0.00134976160149883	3e-04	9.5e-05	1.33796698523023	MF
GO:0001067	transcription regulatory region nucleic ...	1276	171	129.97	9.6e-05	0.00342	0.00232	0.00154133333333333	0.0048	3e-04	0.00134976160149883	3e-04	9.6e-05	1.31568823574671	MF
GO:0014069	postsynaptic density	137	29	14.02	0.00011	0.00352	0.0033	0.00242	0.0055	0.000261904761904762	0.0011783633028958	0.000261904761904762	0.00011	2.06847360912981	CC
GO:0032279	asymmetric synapse	137	29	14.02	0.00011	0.00352	0.0033	0.00242	0.0055	0.000261904761904762	0.0011783633028958	0.000261904761904762	0.00011	2.06847360912981	CC
GO:0098984	neuron to neuron synapse	137	29	14.02	0.00011	0.00352	0.0033	0.00242	0.0055	0.000261904761904762	0.0011783633028958	0.000261904761904762	0.00011	2.06847360912981	CC
GO:0003690	double-stranded DNA binding	1368	181	139.34	0.00012	0.00408	0.00232	0.00158666666666667	0.006	0.000352941176470588	0.00158795482529274	0.000352941176470588	0.00012	1.29898091000431	MF
GO:0043565	sequence-specific DNA binding	1432	188	145.86	0.00013	0.00429	0.00232	0.00160727272727273	0.0065	0.000361111111111111	0.00162471303884118	0.000361111111111111	0.00013	1.28890717126011	MF
GO:0005248	voltage-gated sodium channel activity	75	19	7.64	0.00014	0.00448	0.00232	0.001632	0.007	0.000368421052631579	0.00165760196675295	0.000368421052631579	0.00014	2.4869109947644	MF
GO:0005739	mitochondrion	1383	183	141.49	0.00014	0.00406	0.00406	0.00253785714285714	0.007	0.000318181818181818	0.001431565334923	0.000318181818181818	0.00014	1.29337762386034	CC
GO:0005622	intracellular anatomical structure	13790	1490	1410.77	0.00015	0.0042	0.0042	0.00258923076923077	0.0075	0.000326086956521739	0.0014671321755422	0.000326086956521739	0.00015	1.05616081997774	CC
GO:0016655	oxidoreductase activity, acting on NAD(P...	27	10	2.75	0.00019	0.00589	0.00232	0.00171	0.0095	0.000475	0.00213712253570648	0.000475	0.00019	3.63636363636364	MF
GO:0008234	cysteine-type peptidase activity	130	27	13.24	0.00025	0.0075	0.00232	0.00181333333333333	0.0125	0.000520833333333333	0.00234333611371324	0.000520833333333333	0.00025	2.0392749244713	MF
GO:0001221	transcription coregulator binding	66	17	6.72	0.00025	0.0075	0.00232	0.00181333333333333	0.0125	0.000520833333333333	0.00234333611371324	0.000520833333333333	0.00025	2.5297619047619	MF
GO:0033764	steroid dehydrogenase activity, acting o...	23	9	2.34	0.00025	0.0075	0.00232	0.00181333333333333	0.0125	0.000520833333333333	0.00234333611371324	0.000520833333333333	0.00025	3.84615384615385	MF
GO:0070628	proteasome binding	23	9	2.34	0.00025	0.0075	0.00232	0.00181333333333333	0.0125	0.000520833333333333	0.00234333611371324	0.000520833333333333	0.00025	3.84615384615385	MF
GO:1902554	serine/threonine protein kinase complex	110	24	11.25	0.00026	0.00702	0.0049	0.00312	0.013	0.000538461538461538	0.00242264902833123	0.000538461538461538	0.00026	2.13333333333333	CC
GO:0001222	transcription corepressor binding	33	11	3.36	0.00028	0.0075	0.00232	0.001904	0.014	0.000538461538461538	0.00242264902833123	0.000538461538461538	0.00028	3.27380952380952	MF
GO:0017018	myosin phosphatase activity	85	20	8.66	0.00028	0.0075	0.00232	0.001904	0.014	0.000538461538461538	0.00242264902833123	0.000538461538461538	0.00028	2.3094688221709	MF
GO:0090575	RNA polymerase II transcription regulato...	222	40	22.71	0.00028	0.00728	0.0049	0.00320571428571429	0.014	0.000538461538461538	0.00242264902833123	0.000538461538461538	0.00028	1.76133861734919	CC
GO:0016327	apicolateral plasma membrane	151	30	15.45	0.00028	0.00728	0.0049	0.00320571428571429	0.014	0.000538461538461538	0.00242264902833123	0.000538461538461538	0.00028	1.94174757281553	CC
GO:0004602	glutathione peroxidase activity	19	8	1.94	0.00031	0.0075	0.00232	0.001904	0.0155	0.000553571428571429	0.00249063152657522	0.000553571428571429	0.00031	4.12371134020619	MF
GO:0022829	wide pore channel activity	19	8	1.94	0.00031	0.0075	0.00232	0.001904	0.0155	0.000553571428571429	0.00249063152657522	0.000553571428571429	0.00031	4.12371134020619	MF
GO:1990907	beta-catenin-TCF complex	24	9	2.46	0.00038	0.00912	0.0049	0.00374	0.019	0.000703703703703704	0.00316610746030589	0.000703703703703704	0.00038	3.65853658536585	CC
GO:0005667	transcription regulator complex	434	67	44.4	0.00041	0.00943	0.0049	0.00374	0.0205	0.000732142857142857	0.0032940610512769	0.000732142857142857	0.00041	1.50900900900901	CC
GO:0004303	estradiol 17-beta-dehydrogenase [NAD(P)]...	20	8	2.04	0.00047	0.01034	0.00232	0.0022625	0.0235	0.000722222222222222	0.00324942607768236	0.000722222222222222	0.00047	3.92156862745098	MF
GO:0004465	lipoprotein lipase activity	8	5	0.81	0.00047	0.01034	0.00232	0.0022625	0.0235	0.000722222222222222	0.00324942607768236	0.000722222222222222	0.00047	6.17283950617284	MF
GO:0004363	glutathione synthase activity	5	4	0.51	0.00049	0.01034	0.00232	0.0022625	0.0245	0.000722222222222222	0.00324942607768236	0.000722222222222222	0.00049	7.84313725490196	MF
GO:0048306	calcium-dependent protein binding	5	4	0.51	0.00049	0.01034	0.00232	0.0022625	0.0245	0.000722222222222222	0.00324942607768236	0.000722222222222222	0.00049	7.84313725490196	MF
GO:1904091	non-ribosomal peptide synthetase activit...	5	4	0.51	0.00049	0.01034	0.00232	0.0022625	0.0245	0.000722222222222222	0.00324942607768236	0.000722222222222222	0.00049	7.84313725490196	MF
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	25	9	2.55	0.00052	0.01034	0.00232	0.0022625	0.026	0.000722222222222222	0.00324942607768236	0.000722222222222222	0.00052	3.52941176470588	MF
GO:0008137	NADH dehydrogenase (ubiquinone) activity	25	9	2.55	0.00052	0.01034	0.00232	0.0022625	0.026	0.000722222222222222	0.00324942607768236	0.000722222222222222	0.00052	3.52941176470588	MF
GO:0050136	NADH dehydrogenase (quinone) activity	25	9	2.55	0.00052	0.01034	0.00232	0.0022625	0.026	0.000722222222222222	0.00324942607768236	0.000722222222222222	0.00052	3.52941176470588	MF
GO:0008294	calcium- and calmodulin-responsive adeny...	12	6	1.22	0.00060	0.01034	0.00232	0.00232	0.03	0.000789473684210526	0.0035520042144706	0.000789473684210526	6e-04	4.91803278688525	MF
GO:1990380	K48-linked deubiquitinase activity	12	6	1.22	0.00060	0.01034	0.00232	0.00232	0.03	0.000789473684210526	0.0035520042144706	0.000789473684210526	6e-04	4.91803278688525	MF
GO:0070013	intracellular organelle lumen	2036	252	208.29	0.00060	0.0132	0.0049	0.00469714285714286	0.03	0.000983870967741935	0.00442663751029185	0.000983870967741935	6e-04	1.20985164914302	CC
GO:0031974	membrane-enclosed lumen	2037	252	208.39	0.00061	0.0132	0.0049	0.00469714285714286	0.0305	0.000983870967741935	0.00442663751029185	0.000983870967741935	0.00061	1.20927107826671	CC
GO:0043233	organelle lumen	2037	252	208.39	0.00061	0.0132	0.0049	0.00469714285714286	0.0305	0.000983870967741935	0.00442663751029185	0.000983870967741935	0.00061	1.20927107826671	CC
GO:0045179	apical cortex	277	46	28.34	0.00068	0.0132	0.0049	0.00476	0.034	0.0010625	0.00478040567197501	0.0010625	0.00068	1.62314749470713	CC
GO:0140110	transcription regulator activity	1668	209	169.89	0.00076	0.01034	0.00232	0.00232	0.038	0.000974358974358975	0.00438384109888508	0.000974358974358975	0.00076	1.23020778150568	MF
GO:0031256	leading edge membrane	271	45	27.72	0.00077	0.01386	0.0049	0.004795	0.0385	0.00116666666666667	0.00524907289471766	0.00116666666666667	0.00077	1.62337662337662	CC
GO:0004722	protein serine/threonine phosphatase act...	106	22	10.8	0.00090	0.01034	0.00232	0.00232	0.045	0.001125	0.0050616060056206	0.001125	9e-04	2.03703703703704	MF
GO:0042734	presynaptic membrane	206	36	21.07	0.00097	0.01649	0.0049	0.0049	0.0485	0.001375	0.00618640734020296	0.001375	0.00097	1.70859041290935	CC
GO:0016229	steroid dehydrogenase activity	27	9	2.75	0.00099	0.01034	0.00232	0.00232	0.0495	0.00120238095238095	0.005409758799658	0.00120238095238095	0.00099	3.27272727272727	MF
GO:0099522	cytosolic region	9	5	0.92	0.00099	0.01649	0.0049	0.0049	0.0495	0.001375	0.00618640734020296	0.001375	0.00099	5.43478260869565	CC
GO:0099523	presynaptic cytosol	9	5	0.92	0.00099	0.01649	0.0049	0.0049	0.0495	0.001375	0.00618640734020296	0.001375	0.00099	5.43478260869565	CC
GO:0015459	potassium channel regulator activity	13	6	1.32	0.00101	0.01034	0.00232	0.00232	0.0505	0.00120238095238095	0.005409758799658	0.00120238095238095	0.00101	4.54545454545454	MF
GO:1903144	actomyosin contractile ring actin filame...	3	3	0.31	0.00107	0.01649	0.0049	0.0049	0.0535	0.00144594594594595	0.00650560771893579	0.00144594594594595	0.00107	9.67741935483871	CC
GO:0004568	chitinase activity	33	10	3.36	0.00121	0.01034	0.00232	0.00232	0.0605	0.00140697674418605	0.00633027727834721	0.00140697674418605	0.00121	2.97619047619048	MF
GO:0031981	nuclear lumen	1676	209	171.46	0.00122	0.01649	0.0049	0.0049	0.061	0.00160526315789474	0.00722240856942355	0.00160526315789474	0.00122	1.21894319374781	CC
GO:0003713	transcription coactivator activity	151	28	15.38	0.00128	0.01034	0.00232	0.00232	0.064	0.00141666666666667	0.00637387422930002	0.00141666666666667	0.00128	1.82054616384915	MF
GO:0004843	cysteine-type deubiquitinase activity	69	16	7.03	0.00129	0.01034	0.00232	0.00232	0.0645	0.00141666666666667	0.00637387422930002	0.00141666666666667	0.00129	2.27596017069701	MF
GO:0008440	inositol-1,4,5-trisphosphate 3-kinase ac...	6	4	0.61	0.00136	0.01034	0.00232	0.00232	0.068	0.00141666666666667	0.00637387422930002	0.00141666666666667	0.00136	6.55737704918033	MF
GO:0050220	prostaglandin-E synthase activity	6	4	0.61	0.00136	0.01034	0.00232	0.00232	0.068	0.00141666666666667	0.00637387422930002	0.00141666666666667	0.00136	6.55737704918033	MF
