GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:0051256	mitotic spindle midzone assembly	4	2	0.02	9.8e-05	0.004116	0.00189	0.00189	0.0049	0.000495	0.00222710664247307	0.000495	9.8e-05	100	BP
GO:0007632	visual behavior	113	5	0.46	9.9e-05	0.004116	0.00189	0.00189	0.00495	0.000495	0.00222710664247307	0.000495	9.9e-05	10.8695652173913	BP
GO:0070697	activin receptor binding	4	2	0.02	0.00010	0.0046	0.0046	0.0045	0.005	0.001	0.00449920533832943	0.001	1e-04	100	MF
GO:0043197	dendritic spine	60	4	0.25	0.00011	0.0055	0.00539	0.00528	0.0055	0.00266666666666667	0.0119978809022118	0.00266666666666667	0.00011	16	CC
GO:0044309	neuron spine	60	4	0.25	0.00011	0.0055	0.00539	0.00528	0.0055	0.00266666666666667	0.0119978809022118	0.00266666666666667	0.00011	16	CC
GO:0035301	Hedgehog signaling complex	5	2	0.02	0.00016	0.00768	0.00768	0.00768	0.008	0.00266666666666667	0.0119978809022118	0.00266666666666667	0.00016	100	CC
GO:0034452	dynactin binding	26	3	0.11	0.00017	0.00765	0.00765	0.00731	0.0085	0.00141666666666667	0.00637387422930002	0.00141666666666667	0.00017	27.2727272727273	MF
GO:0008016	regulation of heart contraction	133	5	0.54	0.00021	0.0084	0.00189	0.00189	0.0105	0.000875	0.00393680467103825	0.000875	0.00021	9.25925925925926	BP
GO:1903522	regulation of blood circulation	133	5	0.54	0.00021	0.0084	0.00189	0.00189	0.0105	0.000875	0.00393680467103825	0.000875	0.00021	9.25925925925926	BP
GO:0051923	sulfation	6	2	0.02	0.00024	0.00912	0.00189	0.00189	0.012	0.000923076923076923	0.00415311261999639	0.000923076923076923	0.00024	100	BP
GO:0018193	peptidyl-amino acid modification	917	12	3.74	0.00033	0.01221	0.00189	0.00189	0.0165	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00033	3.20855614973262	BP
GO:0045956	positive regulation of calcium ion-depen...	7	2	0.03	0.00034	0.01224	0.00189	0.00189	0.017	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00034	66.6666666666667	BP
GO:0045503	dynein light chain binding	34	3	0.14	0.00038	0.01672	0.01672	0.01558	0.019	0.00271428571428571	0.0122121287754656	0.00271428571428571	0.00038	21.4285714285714	MF
GO:0051255	spindle midzone assembly	8	2	0.03	0.00045	0.01575	0.00189	0.00189	0.0225	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00045	66.6666666666667	BP
GO:0008140	cAMP response element binding protein bi...	8	2	0.03	0.00047	0.02021	0.02021	0.0188	0.0235	0.0029375	0.0132164156813427	0.0029375	0.00047	66.6666666666667	MF
GO:0007049	cell cycle	1718	17	7	0.00050	0.017	0.00189	0.00189	0.025	0.00103333333333333	0.00464917884960707	0.00103333333333333	5e-04	2.42857142857143	BP
GO:0018107	peptidyl-threonine phosphorylation	90	4	0.37	0.00050	0.017	0.00189	0.00189	0.025	0.00103333333333333	0.00464917884960707	0.00103333333333333	5e-04	10.8108108108108	BP
GO:0008015	blood circulation	163	5	0.66	0.00054	0.01728	0.00189	0.00189	0.027	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00054	7.57575757575758	BP
GO:0060047	heart contraction	163	5	0.66	0.00054	0.01728	0.00189	0.00189	0.027	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00054	7.57575757575758	BP
GO:0018210	peptidyl-threonine modification	93	4	0.38	0.00057	0.01728	0.00189	0.00189	0.0285	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00057	10.5263157894737	BP
GO:0045504	dynein heavy chain binding	39	3	0.16	0.00057	0.02394	0.02394	0.02223	0.0285	0.00316666666666667	0.0142474835713765	0.00316666666666667	0.00057	18.75	MF
GO:0034501	protein localization to kinetochore	40	3	0.16	0.00058	0.01728	0.00189	0.00189	0.029	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00058	18.75	BP
GO:0071459	protein localization to chromosome, cent...	40	3	0.16	0.00058	0.01728	0.00189	0.00189	0.029	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00058	18.75	BP
GO:1903083	protein localization to condensed chromo...	40	3	0.16	0.00058	0.01728	0.00189	0.00189	0.029	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00058	18.75	BP
GO:0035217	labial disc development	9	2	0.04	0.00058	0.01728	0.00189	0.00189	0.029	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00058	50	BP
GO:0060390	regulation of SMAD protein signal transd...	9	2	0.04	0.00058	0.01728	0.00189	0.00189	0.029	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00058	50	BP
GO:0060391	positive regulation of SMAD protein sign...	9	2	0.04	0.00058	0.01728	0.00189	0.00189	0.029	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00058	50	BP
GO:1903307	positive regulation of regulated secreto...	9	2	0.04	0.00058	0.01728	0.00189	0.00189	0.029	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00058	50	BP
GO:0071689	muscle thin filament assembly	95	4	0.39	0.00062	0.01728	0.00189	0.00189	0.031	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00062	10.2564102564103	BP
GO:0048646	anatomical structure formation involved ...	1590	16	6.48	0.00062	0.01728	0.00189	0.00189	0.031	0.00103333333333333	0.00464917884960707	0.00103333333333333	0.00062	2.46913580246914	BP
GO:0007630	jump response	43	3	0.18	0.00072	0.01728	0.00189	0.00189	0.036	0.00116129032258065	0.00522488361870514	0.00116129032258065	0.00072	16.6666666666667	BP
GO:0033612	receptor serine/threonine kinase binding	10	2	0.04	0.00076	0.03116	0.0304	0.0266	0.038	0.00345454545454545	0.0155427093505926	0.00345454545454545	0.00076	50	MF
GO:0070696	transmembrane receptor protein serine/th...	10	2	0.04	0.00076	0.03116	0.0304	0.0266	0.038	0.00345454545454545	0.0155427093505926	0.00345454545454545	0.00076	50	MF
GO:0090092	regulation of transmembrane receptor pro...	102	4	0.42	0.00081	0.01728	0.00189	0.00189	0.0405	0.001265625	0.00569430675632318	0.001265625	0.00081	9.52380952380952	BP
GO:0022402	cell cycle process	1331	14	5.43	0.00093	0.01728	0.00189	0.00189	0.0465	0.00140909090909091	0.00633978934037328	0.00140909090909091	0.00093	2.57826887661142	BP
GO:0006213	pyrimidine nucleoside metabolic process	12	2	0.05	0.00106	0.01802	0.00189	0.00189	0.053	0.00143243243243243	0.0064448076467962	0.00143243243243243	0.00106	40	BP
GO:0046135	pyrimidine nucleoside catabolic process	12	2	0.05	0.00106	0.01802	0.00189	0.00189	0.053	0.00143243243243243	0.0064448076467962	0.00143243243243243	0.00106	40	BP
GO:1900087	positive regulation of G1/S transition o...	12	2	0.05	0.00106	0.01802	0.00189	0.00189	0.053	0.00143243243243243	0.0064448076467962	0.00143243243243243	0.00106	40	BP
GO:1902808	positive regulation of cell cycle G1/S p...	12	2	0.05	0.00106	0.01802	0.00189	0.00189	0.053	0.00143243243243243	0.0064448076467962	0.00143243243243243	0.00106	40	BP
GO:0008028	monocarboxylic acid transmembrane transp...	50	3	0.21	0.00119	0.04641	0.03168	0.03168	0.0595	0.00495833333333333	0.0223085598025501	0.00495833333333333	0.00119	14.2857142857143	MF
GO:0043704	photoreceptor cell fate specification	53	3	0.22	0.00132	0.01802	0.00189	0.00189	0.066	0.0016625	0.00747992887497267	0.0016625	0.00132	13.6363636363636	BP
GO:0003013	circulatory system process	199	5	0.81	0.00133	0.01802	0.00189	0.00189	0.0665	0.0016625	0.00747992887497267	0.0016625	0.00133	6.17283950617284	BP
GO:0003015	heart process	199	5	0.81	0.00133	0.01802	0.00189	0.00189	0.0665	0.0016625	0.00747992887497267	0.0016625	0.00133	6.17283950617284	BP
GO:0036126	sperm flagellum	54	3	0.22	0.00142	0.06674	0.05717	0.0523114705882353	0.071	0.0145	0.0652384774057767	0.0145	0.00142	13.6363636363636	CC
GO:0051642	centrosome localization	56	3	0.23	0.00155	0.01802	0.00189	0.00189	0.0775	0.0018452380952381	0.00830210508858406	0.0018452380952381	0.00155	13.0434782608696	BP
GO:0061842	microtubule organizing center localizati...	56	3	0.23	0.00155	0.01802	0.00189	0.00189	0.0775	0.0018452380952381	0.00830210508858406	0.0018452380952381	0.00155	13.0434782608696	BP
GO:0005868	cytoplasmic dynein complex	56	3	0.23	0.00157	0.07222	0.05717	0.052721935483871	0.0785	0.0145	0.0652384774057767	0.0145	0.00157	13.0434782608696	CC
GO:0035221	genital disc pattern formation	15	2	0.06	0.00167	0.01802	0.00189	0.00189	0.0835	0.00185555555555556	0.00834852546112238	0.00185555555555556	0.00167	33.3333333333333	BP
GO:0035224	genital disc anterior/posterior pattern ...	15	2	0.06	0.00167	0.01802	0.00189	0.00189	0.0835	0.00185555555555556	0.00834852546112238	0.00185555555555556	0.00167	33.3333333333333	BP
GO:2000495	regulation of cell proliferation involve...	15	2	0.06	0.00167	0.01802	0.00189	0.00189	0.0835	0.00185555555555556	0.00834852546112238	0.00185555555555556	0.00167	33.3333333333333	BP
GO:0097729	9+2 motile cilium	58	3	0.24	0.00174	0.0783	0.05717	0.0532203571428571	0.087	0.0145	0.0652384774057767	0.0145	0.00174	12.5	CC
GO:0007178	transmembrane receptor protein serine/th...	126	4	0.51	0.00177	0.01802	0.00189	0.00189	0.0885	0.00189	0.00850349808944261	0.00189	0.00177	7.84313725490196	BP
GO:0002027	regulation of heart rate	59	3	0.24	0.00180	0.01802	0.00189	0.00189	0.09	0.00189	0.00850349808944261	0.00189	0.0018	12.5	BP
GO:0034502	protein localization to chromosome	60	3	0.24	0.00189	0.01802	0.00189	0.00189	0.0945	0.00189	0.00850349808944261	0.00189	0.00189	12.5	BP
GO:0035277	spiracle morphogenesis, open tracheal sy...	60	3	0.24	0.00189	0.01802	0.00189	0.00189	0.0945	0.00189	0.00850349808944261	0.00189	0.00189	12.5	BP
GO:0044719	regulation of imaginal disc-derived wing...	60	3	0.24	0.00189	0.01802	0.00189	0.00189	0.0945	0.00189	0.00850349808944261	0.00189	0.00189	12.5	BP
GO:0008235	metalloexopeptidase activity	130	4	0.54	0.00214	0.08132	0.03168	0.03168	0.107	0.00823076923076923	0.0370319208616345	0.00823076923076923	0.00214	7.40740740740741	MF
GO:0042166	acetylcholine binding	19	2	0.08	0.00280	0.1036	0.03168	0.03168	0.14	0.01	0.0449920533832942	0.01	0.0028	25	MF
GO:0000979	RNA polymerase II core promoter sequence...	21	2	0.09	0.00342	0.12312	0.03168	0.03168	0.171	0.01134375	0.0510378605566744	0.01134375	0.00342	22.2222222222222	MF
GO:0000228	nuclear chromosome	247	5	1.01	0.00348	0.15312	0.05717	0.05717	0.174	0.0248571428571429	0.111837389838474	0.0248571428571429	0.00348	4.95049504950495	CC
GO:0043565	sequence-specific DNA binding	1343	13	5.6	0.00363	0.12705	0.03168	0.03168	0.1815	0.01134375	0.0510378605566744	0.01134375	0.00363	2.32142857142857	MF
GO:0042165	neurotransmitter binding	23	2	0.1	0.00410	0.1394	0.03168	0.03168	0.205	0.0115833333333333	0.0521157951689825	0.0115833333333333	0.0041	20	MF
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) ac...	1	1	0	0.00417	0.1394	0.03168	0.03168	0.2085	0.0115833333333333	0.0521157951689825	0.0115833333333333	0.00417	Inf	MF
GO:1990023	mitotic spindle midzone	24	2	0.1	0.00432	0.18576	0.05717	0.05717	0.216	0.027	0.121478544134894	0.027	0.00432	20	CC
GO:0005892	acetylcholine-gated channel complex	26	2	0.11	0.00506	0.21252	0.05717	0.05717	0.253	0.0281111111111111	0.126477661177483	0.0281111111111111	0.00506	18.1818181818182	CC
GO:0022848	acetylcholine-gated monoatomic cation-se...	27	2	0.11	0.00563	0.18016	0.03168	0.03168	0.2815	0.0148157894736842	0.0666592790915649	0.0148157894736842	0.00563	18.1818181818182	MF
GO:0030286	dynein complex	88	3	0.36	0.00567	0.23247	0.05717	0.05717	0.2835	0.02835	0.127552471341639	0.02835	0.00567	8.33333333333333	CC
GO:0008238	exopeptidase activity	177	4	0.74	0.00644	0.19964	0.03168	0.03168	0.322	0.0154285714285714	0.0694163109342254	0.0154285714285714	0.00644	5.40540540540541	MF
GO:0008332	low voltage-gated calcium channel activi...	29	2	0.12	0.00648	0.19964	0.03168	0.03168	0.324	0.0154285714285714	0.0694163109342254	0.0154285714285714	0.00648	16.6666666666667	MF
GO:0043226	organelle	11310	58	46.32	0.00755	0.302	0.05717	0.05717	0.3775	0.0335833333333333	0.15109831261223	0.0335833333333333	0.00755	1.25215889464594	CC
GO:0000978	RNA polymerase II cis-regulatory region ...	830	9	3.46	0.00765	0.22185	0.03168	0.03168	0.3825	0.0172962962962963	0.0778195886296238	0.0172962962962963	0.00765	2.60115606936416	MF
GO:0031514	motile cilium	100	3	0.41	0.00806	0.31434	0.05717	0.05717	0.403	0.0335833333333333	0.15109831261223	0.0335833333333333	0.00806	7.31707317073171	CC
GO:0000987	cis-regulatory region sequence-specific ...	840	9	3.5	0.00825	0.231	0.03168	0.03168	0.4125	0.0172962962962963	0.0778195886296238	0.0172962962962963	0.00825	2.57142857142857	MF
GO:0000254	C-4 methylsterol oxidase activity	2	1	0.01	0.00832	0.231	0.03168	0.03168	0.416	0.0172962962962963	0.0778195886296238	0.0172962962962963	0.00832	100	MF
GO:0005342	organic acid transmembrane transporter a...	197	4	0.82	0.00931	0.24206	0.03168	0.03168	0.4655	0.0172962962962963	0.0778195886296238	0.0172962962962963	0.00931	4.8780487804878	MF
GO:0046943	carboxylic acid transmembrane transporte...	197	4	0.82	0.00931	0.24206	0.03168	0.03168	0.4655	0.0172962962962963	0.0778195886296238	0.0172962962962963	0.00931	4.8780487804878	MF
GO:0008146	sulfotransferase activity	35	2	0.15	0.00934	0.24206	0.03168	0.03168	0.467	0.0172962962962963	0.0778195886296238	0.0172962962962963	0.00934	13.3333333333333	MF
GO:0016799	hydrolase activity, hydrolyzing N-glycos...	37	2	0.15	0.01040	0.24206	0.03168	0.03168	0.52	0.0185714285714286	0.083556670568975	0.0185714285714286	0.0104	13.3333333333333	MF
GO:0008331	high voltage-gated calcium channel activ...	39	2	0.16	0.01151	0.25322	0.03168	0.03168	0.5755	0.0198448275862069	0.0892859542140891	0.0198448275862069	0.01151	12.5	MF
GO:0090575	RNA polymerase II transcription regulato...	214	4	0.88	0.01163	0.44194	0.05717	0.05717	0.5815	0.036	0.161971392179859	0.036	0.01163	4.54545454545455	CC
GO:0005765	lysosomal membrane	116	3	0.48	0.01206	0.44622	0.05717	0.05717	0.603	0.036	0.161971392179859	0.036	0.01206	6.25	CC
GO:0098852	lytic vacuole membrane	116	3	0.48	0.01206	0.44622	0.05717	0.05717	0.603	0.036	0.161971392179859	0.036	0.01206	6.25	CC
GO:0031415	NatA complex	3	1	0.01	0.01224	0.44622	0.05717	0.05717	0.612	0.036	0.161971392179859	0.036	0.01224	100	CC
GO:0035370	UBC13-UEV1A complex	3	1	0.01	0.01224	0.44622	0.05717	0.05717	0.612	0.036	0.161971392179859	0.036	0.01224	100	CC
GO:0099529	neurotransmitter receptor activity invol...	41	2	0.17	0.01267	0.26607	0.03168	0.03168	0.6335	0.0204354838709677	0.0919434381236029	0.0204354838709677	0.01267	11.7647058823529	MF
GO:1904315	transmitter-gated monoatomic ion channel...	41	2	0.17	0.01267	0.26607	0.03168	0.03168	0.6335	0.0204354838709677	0.0919434381236029	0.0204354838709677	0.01267	11.7647058823529	MF
GO:0098595	perivitelline space	44	2	0.18	0.01403	0.46299	0.05717	0.05717	0.7015	0.0389722222222222	0.175344030268783	0.0389722222222222	0.01403	11.1111111111111	CC
GO:0005509	calcium ion binding	618	7	2.58	0.01464	0.27816	0.03168	0.03168	0.732	0.022875	0.102919322114286	0.022875	0.01464	2.71317829457364	MF
GO:0005231	excitatory extracellular ligand-gated mo...	45	2	0.19	0.01513	0.27816	0.03168	0.03168	0.7565	0.0229242424242424	0.103140873892309	0.0229242424242424	0.01513	10.5263157894737	MF
GO:0001046	core promoter sequence-specific DNA bind...	46	2	0.19	0.01578	0.27816	0.03168	0.03168	0.789	0.0229714285714286	0.103353174057625	0.0229714285714286	0.01578	10.5263157894737	MF
GO:0008307	structural constituent of muscle	127	3	0.53	0.01608	0.27816	0.03168	0.03168	0.804	0.0229714285714286	0.103353174057625	0.0229714285714286	0.01608	5.66037735849057	MF
GO:0110165	cellular anatomical entity	19406	85	79.48	0.01620	0.5184	0.05717	0.05717	0.81	0.0407	0.183117657270008	0.0407	0.0162	1.0694514343231	CC
GO:0044233	mitochondria-associated endoplasmic reti...	4	1	0.02	0.01628	0.5184	0.05717	0.05717	0.814	0.0407	0.183117657270008	0.0407	0.01628	50	CC
GO:0008597	calcium-dependent protein serine/threoni...	4	1	0.02	0.01657	0.27816	0.03168	0.03168	0.8285	0.0230138888888889	0.103544211744609	0.0230138888888889	0.01657	50	MF
GO:0050997	quaternary ammonium group binding	49	2	0.2	0.01778	0.27816	0.03168	0.03168	0.889	0.024027027027027	0.108102528264185	0.024027027027027	0.01778	10	MF
GO:0002116	semaphorin receptor complex	5	1	0.02	0.02031	0.6093	0.05717	0.05717	1	0.0461590909090909	0.207679228230615	0.0461590909090909	0.02031	50	CC
GO:0031371	ubiquitin conjugating enzyme complex	5	1	0.02	0.02031	0.6093	0.05717	0.05717	1	0.0461590909090909	0.207679228230615	0.0461590909090909	0.02031	50	CC
GO:0005085	guanyl-nucleotide exchange factor activi...	250	4	1.04	0.02061	0.27816	0.03168	0.03168	1	0.0258375	0.116248217929087	0.0258375	0.02061	3.84615384615385	MF
GO:0016309	1-phosphatidylinositol-5-phosphate 4-kin...	5	1	0.02	0.02067	0.27816	0.03168	0.03168	1	0.0258375	0.116248217929087	0.0258375	0.02067	50	MF
GO:0017154	semaphorin receptor activity	5	1	0.02	0.02067	0.27816	0.03168	0.03168	1	0.0258375	0.116248217929087	0.0258375	0.02067	50	MF
GO:0005125	cytokine activity	55	2	0.23	0.02210	0.27816	0.03168	0.03168	1	0.0269512195121951	0.121259070703756	0.0269512195121951	0.0221	8.69565217391304	MF
GO:0031965	nuclear membrane	149	3	0.61	0.02336	0.65408	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.02336	4.91803278688525	CC
GO:0016782	transferase activity, transferring sulph...	58	2	0.24	0.02440	0.27816	0.03168	0.03168	1	0.0287790697674419	0.129482944329829	0.0287790697674419	0.0244	8.33333333333333	MF
GO:0016286	small conductance calcium-activated pota...	6	1	0.03	0.02475	0.27816	0.03168	0.03168	1	0.0287790697674419	0.129482944329829	0.0287790697674419	0.02475	33.3333333333333	MF
GO:0043229	intracellular organelle	11096	55	45.44	0.02513	0.67851	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.02513	1.21038732394366	CC
GO:0098960	postsynaptic neurotransmitter receptor a...	60	2	0.25	0.02599	0.27816	0.03168	0.03168	1	0.0295340909090909	0.132879939480888	0.0295340909090909	0.02599	8	MF
GO:0051233	spindle midzone	62	2	0.25	0.02675	0.6955	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.02675	8	CC
GO:0005891	voltage-gated calcium channel complex	64	2	0.26	0.02837	0.70925	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.02837	7.69230769230769	CC
GO:0042943	D-amino acid transmembrane transporter a...	7	1	0.03	0.02881	0.27816	0.03168	0.03168	1	0.03168	0.142534825118276	0.03168	0.02881	33.3333333333333	MF
GO:0008083	growth factor activity	64	2	0.27	0.02929	0.27816	0.03168	0.03168	1	0.03168	0.142534825118276	0.03168	0.02929	7.40740740740741	MF
GO:0005245	voltage-gated calcium channel activity	65	2	0.27	0.03014	0.27816	0.03168	0.03168	1	0.03168	0.142534825118276	0.03168	0.03014	7.40740740740741	MF
GO:1990837	sequence-specific double-stranded DNA bi...	1223	10	5.1	0.03067	0.27816	0.03168	0.03168	1	0.03168	0.142534825118276	0.03168	0.03067	1.96078431372549	MF
GO:0000977	RNA polymerase II transcription regulato...	1053	9	4.39	0.03111	0.27816	0.03168	0.03168	1	0.03168	0.142534825118276	0.03168	0.03111	2.0501138952164	MF
GO:0008514	organic anion transmembrane transporter ...	286	4	1.19	0.03168	0.27816	0.03168	0.03168	1	0.03168	0.142534825118276	0.03168	0.03168	3.36134453781513	MF
GO:0043231	intracellular membrane-bounded organelle	9502	48	38.92	0.03215	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.03215	1.23329907502569	CC
GO:0031262	Ndc80 complex	8	1	0.03	0.03230	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.0323	33.3333333333333	CC
GO:0180019	Knl1/Spc105 complex	8	1	0.03	0.03230	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.0323	33.3333333333333	CC
GO:0002139	stereocilia coupling link	9	1	0.04	0.03627	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.03627	25	CC
GO:0002141	stereocilia ankle link	9	1	0.04	0.03627	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.03627	25	CC
GO:0002142	stereocilia ankle link complex	9	1	0.04	0.03627	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.03627	25	CC
GO:0032420	stereocilium	9	1	0.04	0.03627	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.03627	25	CC
GO:0032426	stereocilium tip	9	1	0.04	0.03627	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.03627	25	CC
GO:0042555	MCM complex	9	1	0.04	0.03627	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.03627	25	CC
GO:0034702	monoatomic ion channel complex	446	5	1.83	0.03632	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.03632	2.73224043715847	CC
GO:0043227	membrane-bounded organelle	9825	49	40.24	0.03769	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.03769	1.21769383697813	CC
GO:0015935	small ribosomal subunit	76	2	0.31	0.03886	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.03886	6.45161290322581	CC
GO:0005955	calcineurin complex	10	1	0.04	0.04022	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.04022	25	CC
GO:0061617	MICOS complex	10	1	0.04	0.04022	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.04022	25	CC
GO:0043235	receptor complex	185	3	0.76	0.04046	0.7716	0.05717	0.05717	1	0.0493414634146341	0.221997375596108	0.0493414634146341	0.04046	3.94736842105263	CC
GO:0005774	vacuolar membrane	187	3	0.77	0.04155	0.7716	0.05717	0.05717	1	0.0494642857142857	0.222549978342366	0.0494642857142857	0.04155	3.8961038961039	CC
GO:0032421	stereocilium bundle	11	1	0.05	0.04415	0.7716	0.05717	0.05717	1	0.0501704545454546	0.225727176917323	0.0501704545454546	0.04415	20	CC
GO:0071162	CMG complex	11	1	0.05	0.04415	0.7716	0.05717	0.05717	1	0.0501704545454546	0.225727176917323	0.0501704545454546	0.04415	20	CC
GO:0005929	cilium	332	4	1.36	0.04753	0.7716	0.05717	0.05717	1	0.0511382978723404	0.230081702780314	0.0511382978723404	0.04753	2.94117647058824	CC
GO:0031261	DNA replication preinitiation complex	12	1	0.05	0.04807	0.7716	0.05717	0.05717	1	0.0511382978723404	0.230081702780314	0.0511382978723404	0.04807	20	CC
GO:0071565	nBAF complex	12	1	0.05	0.04807	0.7716	0.05717	0.05717	1	0.0511382978723404	0.230081702780314	0.0511382978723404	0.04807	20	CC
