GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:2001262	positive regulation of semaphorin-plexin...	26	15	2.44	1.0e-09	3.1e-08	3.1e-08	2.7e-08	5e-08	2.5e-09	1.12480133458236e-08	2.5e-09	1e-09	6.14754098360656	BP
GO:0009453	energy taxis	79	27	7.42	1.2e-09	3.6e-08	3.48e-08	3.24e-08	6e-08	2.72727272727273e-09	1.22705600136257e-08	2.72727272727273e-09	1.2e-09	3.63881401617251	BP
GO:0042331	phototaxis	79	27	7.42	1.2e-09	3.6e-08	3.48e-08	3.24e-08	6e-08	2.72727272727273e-09	1.22705600136257e-08	2.72727272727273e-09	1.2e-09	3.63881401617251	BP
GO:0051899	membrane depolarization	86	28	8.07	2.2e-09	6.16e-08	5.94e-08	5.72e-08	1.1e-07	4.58333333333333e-09	2.06213578006765e-08	4.58333333333333e-09	2.2e-09	3.46964064436183	BP
GO:2001260	regulation of semaphorin-plexin signalin...	27	15	2.53	2.2e-09	6.16e-08	5.94e-08	5.72e-08	1.1e-07	4.58333333333333e-09	2.06213578006765e-08	4.58333333333333e-09	2.2e-09	5.92885375494071	BP
GO:0009123	nucleoside monophosphate metabolic proce...	120	34	11.26	2.7e-09	7.02e-08	7.02e-08	6.48e-08	1.35e-07	5.4e-09	2.42957088269789e-08	5.4e-09	2.7e-09	3.01953818827709	BP
GO:0043113	receptor clustering	106	31	9.95	5.7e-09	1.425e-07	1.425e-07	1.197e-07	2.85e-07	1.09615384615385e-08	4.93182123624572e-08	1.09615384615385e-08	5.7e-09	3.11557788944724	BP
GO:0045175	basal protein localization	85	27	7.98	7.6e-09	1.824e-07	1.824e-07	1.52e-07	3.8e-07	1.40740740740741e-08	6.33221492061178e-08	1.40740740740741e-08	7.6e-09	3.38345864661654	BP
GO:0008049	male courtship behavior	328	64	30.79	1.3e-08	2.99e-07	2.86e-07	2.47e-07	6.5e-07	2.24137931034483e-08	1.00844257583246e-07	2.24137931034483e-08	1.3e-08	2.07859694706073	BP
GO:0030714	anterior/posterior axis specification, f...	71	24	6.66	1.3e-08	2.99e-07	2.86e-07	2.47e-07	6.5e-07	2.24137931034483e-08	1.00844257583246e-07	2.24137931034483e-08	1.3e-08	3.6036036036036	BP
GO:0061176	type Ib terminal bouton	71	24	6.71	1.5e-08	6.9e-07	6.9e-07	6.75e-07	7.5e-07	1.33333333333333e-07	5.9989404511059e-07	1.33333333333333e-07	1.5e-08	3.57675111773472	CC
GO:0042058	regulation of epidermal growth factor re...	178	42	16.71	1.6e-08	3.36e-07	3.2e-07	2.88e-07	8e-07	2.58064516129032e-08	1.16108524860114e-07	2.58064516129032e-08	1.6e-08	2.51346499102334	BP
GO:1901184	regulation of ERBB signaling pathway	178	42	16.71	1.6e-08	3.36e-07	3.2e-07	2.88e-07	8e-07	2.58064516129032e-08	1.16108524860114e-07	2.58064516129032e-08	1.6e-08	2.51346499102334	BP
GO:0005964	phosphorylase kinase complex	30	15	2.83	1.6e-08	7.2e-07	7.2e-07	7.2e-07	8e-07	1.33333333333333e-07	5.9989404511059e-07	1.33333333333333e-07	1.6e-08	5.30035335689046	CC
GO:0040037	negative regulation of fibroblast growth...	43	18	4.04	1.8e-08	3.42e-07	3.42e-07	3.24e-07	9e-07	2.8125e-08	1.26540150140515e-07	2.8125e-08	1.8e-08	4.45544554455446	BP
GO:0034452	dynactin binding	39	17	3.67	2.2e-08	1.012e-06	1.012e-06	1.012e-06	1.1e-06	2.2e-07	9.89825174432473e-07	2.2e-07	2.2e-08	4.63215258855586	MF
GO:0072347	response to anesthetic	75	24	7.04	4.4e-08	7.92e-07	7.48e-07	6.16e-07	2.2e-06	6.47058823529412e-08	2.91125051303669e-07	6.47058823529412e-08	4.4e-08	3.40909090909091	BP
GO:0045743	positive regulation of fibroblast growth...	32	15	3	4.4e-08	7.92e-07	7.48e-07	6.16e-07	2.2e-06	6.47058823529412e-08	2.91125051303669e-07	6.47058823529412e-08	4.4e-08	5	BP
GO:0045199	maintenance of epithelial cell apical/ba...	37	16	3.47	6.5e-08	1.04e-06	1.04e-06	8.45e-07	3.25e-06	9.28571428571429e-08	4.17783352844875e-07	9.28571428571429e-08	6.5e-08	4.61095100864553	BP
GO:0090288	negative regulation of cellular response...	113	30	10.61	1.1e-07	1.65e-06	1.3e-06	1.1e-06	5.5e-06	1.52777777777778e-07	6.87378593355884e-07	1.52777777777778e-07	1.1e-07	2.82752120640905	BP
GO:0071526	semaphorin-plexin signaling pathway	43	17	4.04	1.2e-07	1.68e-06	1.3e-06	1.2e-06	6e-06	1.62162162162162e-07	7.29600865675042e-07	1.62162162162162e-07	1.2e-07	4.20792079207921	BP
GO:0000132	establishment of mitotic spindle orienta...	108	29	10.14	1.4e-07	1.82e-06	1.3e-06	1.3e-06	7e-06	1.8421052631579e-07	8.28800983376473e-07	1.8421052631579e-07	1.4e-07	2.85996055226824	BP
GO:0045503	dynein light chain binding	48	18	4.52	1.4e-07	6.3e-06	6.3e-06	6.16e-06	7e-06	1.16666666666667e-06	5.24907289471766e-06	1.16666666666667e-06	1.4e-07	3.98230088495575	MF
GO:0016336	establishment or maintenance of polarity...	85	25	7.98	1.5e-07	1.82e-06	1.3e-06	1.3e-06	7.5e-06	1.92307692307692e-07	8.65231795832582e-07	1.92307692307692e-07	1.5e-07	3.1328320802005	BP
GO:0097120	receptor localization to synapse	105	28	9.86	2.6e-07	2.86e-06	1.3e-06	1.3e-06	1.3e-05	3.25e-07	1.46224173495706e-06	3.25e-07	2.6e-07	2.83975659229209	BP
GO:0005243	gap junction channel activity	13	9	1.22	2.9e-07	1.276e-05	1.276e-05	1.247e-05	1.45e-05	2.07142857142857e-06	9.31978248653952e-06	2.07142857142857e-06	2.9e-07	7.37704918032787	MF
GO:0005921	gap junction	13	9	1.23	3.0e-07	1.32e-05	1.32e-05	1.26e-05	1.5e-05	2.11111111111111e-06	9.49832238091768e-06	2.11111111111111e-06	3e-07	7.31707317073171	CC
GO:0086010	membrane depolarization during action po...	77	23	7.23	3.4e-07	3.4e-06	1.3e-06	1.3e-06	1.7e-05	4.14634146341463e-07	1.86552416467318e-06	4.14634146341463e-07	3.4e-07	3.18118948824343	BP
GO:0060179	male mating behavior	358	64	33.61	3.6e-07	3.4e-06	1.3e-06	1.3e-06	1.8e-05	4.28571428571429e-07	1.92823085928404e-06	4.28571428571429e-07	3.6e-07	1.90419518000595	BP
GO:0001518	voltage-gated sodium channel complex	77	23	7.27	3.8e-07	1.634e-05	1.596e-05	1.596e-05	1.9e-05	2.11111111111111e-06	9.49832238091768e-06	2.11111111111111e-06	3.8e-07	3.1636863823934	CC
GO:0034706	sodium channel complex	77	23	7.27	3.8e-07	1.634e-05	1.596e-05	1.596e-05	1.9e-05	2.11111111111111e-06	9.49832238091768e-06	2.11111111111111e-06	3.8e-07	3.1636863823934	CC
GO:0016335	morphogenesis of larval imaginal disc ep...	89	25	8.35	3.9e-07	3.4e-06	1.3e-06	1.3e-06	1.95e-05	4.53488372093023e-07	2.04033730459125e-06	4.53488372093023e-07	3.9e-07	2.9940119760479	BP
GO:0045504	dynein heavy chain binding	56	19	5.27	4.0e-07	1.72e-05	1.72e-05	1.72e-05	2e-05	2.5e-06	1.12480133458236e-05	2.5e-06	4e-07	3.60531309297913	MF
GO:0040036	regulation of fibroblast growth factor r...	52	18	4.88	5.6e-07	3.92e-06	1.3e-06	1.3e-06	2.8e-05	6.36363636363637e-07	2.863130669846e-06	6.36363636363637e-07	5.6e-07	3.68852459016393	BP
GO:0010496	intercellular transport	14	9	1.31	7.2e-07	4.32e-06	1.3e-06	1.3e-06	3.6e-05	8e-07	3.59936427066354e-06	8e-07	7.2e-07	6.87022900763359	BP
GO:0051294	establishment of spindle orientation	131	31	12.3	1.1e-06	5.5e-06	1.3e-06	1.3e-06	5.5e-05	1.17021276595745e-06	5.26502752357699e-06	1.17021276595745e-06	1.1e-06	2.52032520325203	BP
GO:0007617	mating behavior	611	94	57.35	1.1e-06	5.5e-06	1.3e-06	1.3e-06	5.5e-05	1.17021276595745e-06	5.26502752357699e-06	1.17021276595745e-06	1.1e-06	1.63905841325196	BP
GO:0042600	egg chorion	54	18	5.1	1.2e-06	4.92e-05	4.92e-05	4.8e-05	6e-05	6e-06	2.69952320299765e-05	6e-06	1.2e-06	3.52941176470588	CC
GO:0035608	protein deglutamylation	22	11	2.07	1.3e-06	5.5e-06	1.3e-06	1.3e-06	6.5e-05	1.3e-06	5.84896693982825e-06	1.3e-06	1.3e-06	5.31400966183575	BP
GO:0035610	protein side chain deglutamylation	22	11	2.07	1.3e-06	5.5e-06	1.3e-06	1.3e-06	6.5e-05	1.3e-06	5.84896693982825e-06	1.3e-06	1.3e-06	5.31400966183575	BP
GO:0007415	defasciculation of motor neuron axon	60	19	5.63	1.3e-06	5.5e-06	1.3e-06	1.3e-06	6.5e-05	1.3e-06	5.84896693982825e-06	1.3e-06	1.3e-06	3.37477797513321	BP
GO:0042734	presynaptic membrane	158	35	14.93	1.4e-06	5.6e-05	5.6e-05	5.6e-05	7e-05	6.36363636363636e-06	2.863130669846e-05	6.36363636363636e-06	1.4e-06	2.34427327528466	CC
GO:0005248	voltage-gated sodium channel activity	83	23	7.81	1.5e-06	6.3e-05	6.3e-05	6.01333333333333e-05	7.5e-05	8.33333333333333e-06	3.74933778194119e-05	8.33333333333333e-06	1.5e-06	2.9449423815621	MF
GO:0022829	wide pore channel activity	19	10	1.79	2.2e-06	9.02e-05	9.02e-05	8.8e-05	0.00011	1.1e-05	4.94912587216237e-05	1.1e-05	2.2e-06	5.58659217877095	MF
GO:0004181	metallocarboxypeptidase activity	53	17	4.99	4.0e-06	0.00016	0.00016	0.000152	2e-04	1.81818181818182e-05	8.18037334241714e-05	1.81818181818182e-05	4e-06	3.40681362725451	MF
GO:0047875	ecdysone oxidase activity	7	6	0.66	4.4e-06	0.0001716	0.0001716	0.000164666666666667	0.00022	1.83333333333333e-05	8.24854312027061e-05	1.83333333333333e-05	4.4e-06	9.09090909090909	MF
GO:0071212	subsynaptic reticulum	95	24	8.97	5.8e-06	0.0002262	0.0002262	0.000203	0.00029	2.41666666666667e-05	0.000108730795676294	2.41666666666667e-05	5.8e-06	2.67558528428094	CC
GO:0045211	postsynaptic membrane	350	59	33.06	8.5e-06	0.000323	0.000323	0.000272	0.000425	3.26923076923077e-05	0.000147089405291539	3.26923076923077e-05	8.5e-06	1.78463399879008	CC
GO:0004180	carboxypeptidase activity	68	19	6.4	1.1e-05	0.000418	0.000418	0.000363	0.00055	4.23076923076923e-05	0.000190350995083168	4.23076923076923e-05	1.1e-05	2.96875	MF
GO:0070628	proteasome binding	22	10	2.07	1.2e-05	0.000444	0.000444	0.000385	6e-04	4.28571428571429e-05	0.000192823085928404	4.28571428571429e-05	1.2e-05	4.83091787439614	MF
GO:0016328	lateral plasma membrane	159	33	15.02	1.2e-05	0.000444	0.000444	0.000372	6e-04	4.28571428571429e-05	0.000192823085928404	4.28571428571429e-05	1.2e-05	2.19707057256991	CC
GO:0004709	MAP kinase kinase kinase activity	18	9	1.69	1.3e-05	0.000468	0.000468	0.000416	0.00065	4.33333333333333e-05	0.000194965564660942	4.33333333333333e-05	1.3e-05	5.32544378698225	MF
GO:0005868	cytoplasmic dynein complex	77	20	7.27	2.2e-05	0.000792	0.000792	0.000616	0.0011	7.33333333333333e-05	0.000329941724810824	7.33333333333333e-05	2.2e-05	2.75103163686382	CC
GO:0031965	nuclear membrane	180	35	17	2.9e-05	0.001015	0.001015	0.000754	0.00145	8.61111111111111e-05	0.000387431570800589	8.61111111111111e-05	2.9e-05	2.05882352941176	CC
GO:0031967	organelle envelope	911	123	86.06	3.1e-05	0.001054	0.001023	0.000775	0.00155	8.61111111111111e-05	0.000387431570800589	8.61111111111111e-05	3.1e-05	1.42923541715083	CC
GO:0031975	envelope	911	123	86.06	3.1e-05	0.001054	0.001023	0.000775	0.00155	8.61111111111111e-05	0.000387431570800589	8.61111111111111e-05	3.1e-05	1.42923541715083	CC
GO:1990380	K48-linked deubiquitinase activity	12	7	1.13	3.3e-05	0.001155	0.001155	0.000864	0.00165	0.000103125	0.000463980550515222	0.000103125	3.3e-05	6.19469026548673	MF
GO:0005918	septate junction	167	33	15.78	3.5e-05	0.00112	0.00112	0.00084	0.00175	9.21052631578947e-05	0.000414400491688236	9.21052631578947e-05	3.5e-05	2.09125475285171	CC
GO:0033764	steroid dehydrogenase activity, acting o...	20	9	1.88	3.6e-05	0.001224	0.001224	0.000924444444444445	0.0018	0.000105882352941176	0.000476386447587821	0.000105882352941176	3.6e-05	4.78723404255319	MF
GO:0005765	lysosomal membrane	119	26	11.24	3.9e-05	0.001209	0.00117	0.000897	0.00195	9.28571428571429e-05	0.000417783352844875	9.28571428571429e-05	3.9e-05	2.31316725978648	CC
GO:0098852	lytic vacuole membrane	119	26	11.24	3.9e-05	0.001209	0.00117	0.000897	0.00195	9.28571428571429e-05	0.000417783352844875	9.28571428571429e-05	3.9e-05	2.31316725978648	CC
GO:0004706	JUN kinase kinase kinase activity	6	5	0.56	4.1e-05	0.001353	0.001353	0.001	0.00205	0.0001125	0.00050616060056206	0.0001125	4.1e-05	8.92857142857143	MF
GO:0016327	apicolateral plasma membrane	147	30	13.89	4.1e-05	0.001209	0.001189	0.000943	0.00205	9.31818181818182e-05	0.000419244133798878	9.31818181818182e-05	4.1e-05	2.15982721382289	CC
GO:0017018	myosin phosphatase activity	87	21	8.18	4.3e-05	0.001376	0.001376	0.001032	0.00215	0.0001125	0.00050616060056206	0.0001125	4.3e-05	2.56723716381418	MF
GO:0016899	oxidoreductase activity, acting on the C...	9	6	0.85	4.5e-05	0.001395	0.001395	0.00108	0.00225	0.0001125	0.00050616060056206	0.0001125	4.5e-05	7.05882352941176	MF
GO:0005739	mitochondrion	1404	176	132.63	5.1e-05	0.001428	0.001428	0.001071	0.00255	0.000110869565217391	0.000498824939684349	0.000110869565217391	5.1e-05	1.32699992460228	CC
GO:0005272	sodium channel activity	158	31	14.86	6.3e-05	0.00189	0.00189	0.001386	0.00315	0.00015	0.000674880800749414	0.00015	6.3e-05	2.08613728129206	MF
GO:0036126	sperm flagellum	70	18	6.61	6.4e-05	0.001728	0.001728	0.00128	0.0032	0.000133333333333333	0.00059989404511059	0.000133333333333333	6.4e-05	2.7231467473525	CC
GO:0008234	cysteine-type peptidase activity	137	28	12.89	6.6e-05	0.001914	0.001914	0.001408	0.0033	0.00015	0.000674880800749414	0.00015	6.6e-05	2.1722265321955	MF
GO:0003824	catalytic activity	7662	801	720.79	7.0e-05	0.00196	0.00196	0.00147	0.0035	0.000152173913043478	0.000684661681919695	0.000152173913043478	7e-05	1.11128067814481	MF
GO:0016229	steroid dehydrogenase activity	22	9	2.07	9.1e-05	0.002457	0.002457	0.00182	0.00455	0.000189583333333333	0.00085297434539162	0.000189583333333333	9.1e-05	4.34782608695652	MF
GO:0004303	estradiol 17-beta-dehydrogenase [NAD(P)]...	18	8	1.69	0.00011	0.00286	0.00286	0.00209	0.0055	0.00022	0.000989825174432473	0.00022	0.00011	4.73372781065089	MF
GO:0097729	9+2 motile cilium	73	18	6.9	0.00012	0.00312	0.003	0.00216	0.006	0.000230769230769231	0.0010382781549991	0.000230769230769231	0.00012	2.60869565217391	CC
GO:0031090	organelle membrane	2012	238	190.07	0.00012	0.00312	0.003	0.00216	0.006	0.000230769230769231	0.0010382781549991	0.000230769230769231	0.00012	1.25217025306466	CC
GO:0016655	oxidoreductase activity, acting on NAD(P...	28	10	2.63	0.00014	0.0035	0.0035	0.00243	0.007	0.000269230769230769	0.00121132451416561	0.000269230769230769	0.00014	3.80228136882129	MF
GO:0070160	tight junction	202	36	19.08	0.00015	0.0036	0.0036	0.00255	0.0075	0.000277777777777778	0.00124977926064706	0.000277777777777778	0.00015	1.88679245283019	CC
GO:0043231	intracellular membrane-bounded organelle	10368	1059	979.45	0.00018	0.00414	0.00409	0.00288	0.009	0.000321428571428571	0.00144617314446303	0.000321428571428571	0.00018	1.0812190515085	CC
GO:0004722	protein serine/threonine phosphatase act...	110	23	10.35	0.00020	0.0048	0.00472	0.003	0.01	0.00037037037037037	0.00166637234752942	0.00037037037037037	2e-04	2.22222222222222	MF
GO:0008294	calcium- and calmodulin-responsive adeny...	15	7	1.41	0.00021	0.00483	0.00472	0.00315	0.0105	0.000375	0.00168720200187353	0.000375	0.00021	4.9645390070922	MF
GO:0014069	postsynaptic density	153	29	14.45	0.00021	0.00462	0.00409	0.00315	0.0105	0.000338709677419355	0.001523924388789	0.000338709677419355	0.00021	2.00692041522491	CC
GO:0032279	asymmetric synapse	153	29	14.45	0.00021	0.00462	0.00409	0.00315	0.0105	0.000338709677419355	0.001523924388789	0.000338709677419355	0.00021	2.00692041522491	CC
GO:0098984	neuron to neuron synapse	153	29	14.45	0.00021	0.00462	0.00409	0.00315	0.0105	0.000338709677419355	0.001523924388789	0.000338709677419355	0.00021	2.00692041522491	CC
GO:0099572	postsynaptic specialization	215	37	20.31	0.00025	0.00475	0.00409	0.0035	0.0125	0.000390625	0.00175750208528493	0.000390625	0.00025	1.82176267848351	CC
GO:0005635	nuclear envelope	320	50	30.23	0.00027	0.00486	0.00409	0.003528	0.0135	0.000409090909090909	0.00184058400204386	0.000409090909090909	0.00027	1.65398610651671	CC
GO:0005096	GTPase activator activity	305	48	28.69	0.00028	0.00616	0.00472	0.00378	0.014	0.000453125	0.00203870241893052	0.000453125	0.00028	1.67305681422098	MF
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	25	9	2.35	0.00029	0.00616	0.00472	0.00378	0.0145	0.000453125	0.00203870241893052	0.000453125	0.00029	3.82978723404255	MF
GO:0008137	NADH dehydrogenase (ubiquinone) activity	25	9	2.35	0.00029	0.00616	0.00472	0.00378	0.0145	0.000453125	0.00203870241893052	0.000453125	0.00029	3.82978723404255	MF
GO:0050136	NADH dehydrogenase (quinone) activity	25	9	2.35	0.00029	0.00616	0.00472	0.00378	0.0145	0.000453125	0.00203870241893052	0.000453125	0.00029	3.82978723404255	MF
GO:0031256	leading edge membrane	256	42	24.18	0.00029	0.00493	0.00409	0.00377	0.0145	0.000426470588235294	0.00191877874722873	0.000426470588235294	0.00029	1.73697270471464	CC
GO:0004465	lipoprotein lipase activity	8	5	0.75	0.00032	0.00616	0.00472	0.00398125	0.016	0.000484848484848485	0.00218143289131124	0.000484848484848485	0.00032	6.66666666666667	MF
GO:0008047	enzyme activator activity	426	61	40.08	0.00062	0.01054	0.00472	0.00467428571428571	0.031	0.000911764705882353	0.00410221663200624	0.000911764705882353	0.00062	1.52195608782435	MF
GO:0097060	synaptic membrane	442	63	41.76	0.00064	0.01024	0.00409	0.00409	0.032	0.000902777777777778	0.00406178259710295	0.000902777777777778	0.00064	1.50862068965517	CC
GO:0098798	mitochondrial protein-containing complex	374	55	35.33	0.00065	0.01024	0.00409	0.00409	0.0325	0.000902777777777778	0.00406178259710295	0.000902777777777778	0.00065	1.55675063685253	CC
GO:0072555	17-beta-ketosteroid reductase activity	9	5	0.85	0.00067	0.01072	0.00472	0.00469	0.0335	0.000918918918918919	0.0041344049054919	0.000918918918918919	0.00067	5.88235294117647	MF
GO:0072582	17-beta-hydroxysteroid dehydrogenase (NA...	9	5	0.85	0.00067	0.01072	0.00472	0.00469	0.0335	0.000918918918918919	0.0041344049054919	0.000918918918918919	0.00067	5.88235294117647	MF
GO:0004843	cysteine-type deubiquitinase activity	77	17	7.24	0.00068	0.01072	0.00472	0.00472	0.034	0.000918918918918919	0.0041344049054919	0.000918918918918919	0.00068	2.34806629834254	MF
GO:0030286	dynein complex	119	23	11.24	0.00069	0.01024	0.00409	0.00409	0.0345	0.000932432432432432	0.00419520497763149	0.000932432432432432	0.00069	2.04626334519573	CC
GO:0043227	membrane-bounded organelle	10731	1084	1013.74	0.00082	0.01066	0.00409	0.00409	0.041	0.00107894736842105	0.00485440575977648	0.00107894736842105	0.00082	1.06930771203662	CC
GO:0005213	structural constituent of egg chorion	6	4	0.56	0.00100	0.013	0.00472	0.00472	0.05	0.00131578947368421	0.00592000702411766	0.00131578947368421	0.001	7.14285714285714	MF
GO:0045179	apical cortex	280	43	26.45	0.00101	0.01212	0.00409	0.00409	0.0505	0.0012948717948718	0.00582589409193938	0.0012948717948718	0.00101	1.62570888468809	CC
GO:0019783	ubiquitin-like protein peptidase activit...	101	20	9.5	0.00105	0.013	0.00472	0.00472	0.0525	0.00134615384615385	0.00605662257082807	0.00134615384615385	0.00105	2.10526315789474	MF
GO:0004568	chitinase activity	35	10	3.29	0.00108	0.013	0.00472	0.00472	0.054	0.00135	0.00607392720674472	0.00135	0.00108	3.03951367781155	MF
GO:0005604	basement membrane	80	17	7.56	0.00112	0.01232	0.00409	0.00409	0.056	0.0014	0.00629888747366119	0.0014	0.00112	2.24867724867725	CC
GO:0042719	mitochondrial intermembrane space protei...	10	5	0.94	0.00126	0.0126	0.00409	0.00409	0.063	0.00153658536585366	0.00691341308084765	0.00153658536585366	0.00126	5.31914893617021	CC
GO:0016614	oxidoreductase activity, acting on CH-OH...	232	36	21.83	0.00193	0.0193	0.00472	0.00472	0.0965	0.00235365853658537	0.0105895930524095	0.00235365853658537	0.00193	1.6491067338525	MF
GO:0000253	3-keto sterol reductase activity	11	5	1.03	0.00209	0.0193	0.00472	0.00472	0.1045	0.00243023255813953	0.0109341152989634	0.00243023255813953	0.00209	4.85436893203883	MF
GO:0016597	amino acid binding	11	5	1.03	0.00209	0.0193	0.00472	0.00472	0.1045	0.00243023255813953	0.0109341152989634	0.00243023255813953	0.00209	4.85436893203883	MF
