GO.ID	Term	Annotated	Significant	Expected	classicFisher	holm	hochberg	hommel	bonferroni	BH	BY	fdr	none	FoldChange	ontology
GO:0055002	striated muscle cell development	353	5	0.76	0.00095	0.0134	0.00143	0.00143	0.0475	0.0011547619047619	0.00519551092640422	0.0011547619047619	0.00095	6.57894736842105	BP
GO:0018107	peptidyl-threonine phosphorylation	90	3	0.19	0.00097	0.0134	0.00143	0.00143	0.0485	0.0011547619047619	0.00519551092640422	0.0011547619047619	0.00097	15.7894736842105	BP
GO:0018210	peptidyl-threonine modification	93	3	0.2	0.00106	0.0134	0.00143	0.00143	0.053	0.00123255813953488	0.00554553216119673	0.00123255813953488	0.00106	15	BP
GO:0042165	neurotransmitter binding	23	2	0.05	0.00112	0.0504	0.03679	0.028236	0.056	0.00933333333333333	0.0419925831577413	0.00933333333333333	0.00112	40	MF
GO:0007269	neurotransmitter secretion	372	5	0.8	0.00120	0.0134	0.00143	0.00143	0.06	0.00133333333333333	0.0059989404511059	0.00133333333333333	0.0012	6.25	BP
GO:0099643	signal release from synapse	372	5	0.8	0.00120	0.0134	0.00143	0.00143	0.06	0.00133333333333333	0.0059989404511059	0.00133333333333333	0.0012	6.25	BP
GO:0031514	motile cilium	100	3	0.21	0.00124	0.05456	0.02413	0.02413	0.062	0.008625	0.0388056460430913	0.008625	0.00124	14.2857142857143	CC
GO:0010927	cellular component assembly involved in ...	567	6	1.22	0.00130	0.0134	0.00143	0.00143	0.065	0.00140425531914894	0.00631803302829238	0.00140425531914894	0.0013	4.91803278688525	BP
GO:0050908	detection of light stimulus involved in ...	25	2	0.05	0.00132	0.0134	0.00143	0.00143	0.066	0.00140425531914894	0.00631803302829238	0.00140425531914894	0.00132	40	BP
GO:0001505	regulation of neurotransmitter levels	384	5	0.83	0.00138	0.0134	0.00143	0.00143	0.069	0.00141836734693878	0.00638152593905908	0.00141836734693878	0.00138	6.02409638554217	BP
GO:0005892	acetylcholine-gated channel complex	26	2	0.06	0.00138	0.05934	0.02413	0.02413	0.069	0.008625	0.0388056460430913	0.008625	0.00138	33.3333333333333	CC
GO:0090092	regulation of transmembrane receptor pro...	102	3	0.22	0.00139	0.0134	0.00143	0.00143	0.0695	0.00141836734693878	0.00638152593905908	0.00141836734693878	0.00139	13.6363636363636	BP
GO:0001703	gastrulation with mouth forming first	103	3	0.22	0.00143	0.0134	0.00143	0.00143	0.0715	0.00143	0.00643386363381108	0.00143	0.00143	13.6363636363636	BP
GO:0022848	acetylcholine-gated monoatomic cation-se...	27	2	0.06	0.00154	0.06776	0.03679	0.0308	0.077	0.0108	0.0485914176539578	0.0108	0.00154	33.3333333333333	MF
GO:0008332	low voltage-gated calcium channel activi...	29	2	0.06	0.00178	0.07654	0.03679	0.03204	0.089	0.0108	0.0485914176539578	0.0108	0.00178	33.3333333333333	MF
GO:0005765	lysosomal membrane	116	3	0.25	0.00190	0.0798	0.02413	0.02413	0.095	0.0095	0.0427424507141295	0.0095	0.0019	12	CC
GO:0098852	lytic vacuole membrane	116	3	0.25	0.00190	0.0798	0.02413	0.02413	0.095	0.0095	0.0427424507141295	0.0095	0.0019	12	CC
GO:0005261	monoatomic cation channel activity	617	6	1.33	0.00199	0.08358	0.03679	0.0335672727272727	0.0995	0.0108	0.0485914176539578	0.0108	0.00199	4.51127819548872	MF
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) ac...	1	1	0	0.00216	0.08856	0.03679	0.03456	0.108	0.0108	0.0485914176539578	0.0108	0.00216	Inf	MF
GO:0034702	monoatomic ion channel complex	446	5	0.94	0.00244	0.0976	0.02413	0.02413	0.122	0.0110909090909091	0.0499002773887445	0.0110909090909091	0.00244	5.31914893617021	CC
GO:0008307	structural constituent of muscle	127	3	0.27	0.00259	0.1036	0.03679	0.03626	0.1295	0.0117666666666667	0.0529406494810096	0.0117666666666667	0.00259	11.1111111111111	MF
GO:0004181	metallocarboxypeptidase activity	38	2	0.08	0.00304	0.11856	0.03679	0.03679	0.152	0.0117666666666667	0.0529406494810096	0.0117666666666667	0.00304	25	MF
GO:0008331	high voltage-gated calcium channel activ...	39	2	0.08	0.00320	0.1216	0.03679	0.03679	0.16	0.0117666666666667	0.0529406494810096	0.0117666666666667	0.0032	25	MF
GO:0099529	neurotransmitter receptor activity invol...	41	2	0.09	0.00353	0.13061	0.03679	0.03679	0.1765	0.0117666666666667	0.0529406494810096	0.0117666666666667	0.00353	22.2222222222222	MF
GO:1904315	transmitter-gated monoatomic ion channel...	41	2	0.09	0.00353	0.13061	0.03679	0.03679	0.1765	0.0117666666666667	0.0529406494810096	0.0117666666666667	0.00353	22.2222222222222	MF
GO:0031965	nuclear membrane	149	3	0.32	0.00387	0.15093	0.02413	0.02413	0.1935	0.0140666666666667	0.0632888217591672	0.0140666666666667	0.00387	9.375	CC
GO:0098595	perivitelline space	44	2	0.09	0.00392	0.15093	0.02413	0.02413	0.196	0.0140666666666667	0.0632888217591672	0.0140666666666667	0.00392	22.2222222222222	CC
GO:0030425	dendrite	507	5	1.07	0.00422	0.15614	0.02413	0.02413	0.211	0.0140666666666667	0.0632888217591672	0.0140666666666667	0.00422	4.67289719626168	CC
GO:0097447	dendritic tree	507	5	1.07	0.00422	0.15614	0.02413	0.02413	0.211	0.0140666666666667	0.0632888217591672	0.0140666666666667	0.00422	4.67289719626168	CC
GO:0005231	excitatory extracellular ligand-gated mo...	45	2	0.1	0.00424	0.1484	0.03679	0.03679	0.212	0.0120833333333333	0.0543653978381472	0.0120833333333333	0.00424	20	MF
GO:0008476	protein-tyrosine sulfotransferase activi...	2	1	0	0.00431	0.1484	0.03679	0.03679	0.2155	0.0120833333333333	0.0543653978381472	0.0120833333333333	0.00431	Inf	MF
GO:0008324	monoatomic cation transmembrane transpor...	967	7	2.08	0.00435	0.1484	0.03679	0.03679	0.2175	0.0120833333333333	0.0543653978381472	0.0120833333333333	0.00435	3.36538461538462	MF
GO:0050997	quaternary ammonium group binding	49	2	0.11	0.00501	0.16032	0.03679	0.03679	0.2505	0.0131842105263158	0.059318470381659	0.0131842105263158	0.00501	18.1818181818182	MF
GO:0036477	somatodendritic compartment	760	6	1.61	0.00510	0.1785	0.02413	0.02413	0.255	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.0051	3.72670807453416	CC
GO:0004180	carboxypeptidase activity	53	2	0.11	0.00584	0.18104	0.03679	0.03679	0.292	0.0146	0.0656883979396096	0.0146	0.00584	18.1818181818182	MF
GO:1902495	transmembrane transporter complex	548	5	1.16	0.00585	0.1989	0.02413	0.02413	0.2925	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00585	4.31034482758621	CC
GO:0035370	UBC13-UEV1A complex	3	1	0.01	0.00634	0.20922	0.02413	0.02413	0.317	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00634	100	CC
GO:0050263	ribosylpyrimidine nucleosidase activity	3	1	0.01	0.00645	0.1935	0.03679	0.03679	0.3225	0.0153571428571429	0.0690949391243448	0.0153571428571429	0.00645	100	MF
GO:0045202	synapse	1632	9	3.46	0.00646	0.20922	0.02413	0.02413	0.323	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00646	2.60115606936416	CC
GO:1990351	transporter complex	563	5	1.19	0.00655	0.20922	0.02413	0.02413	0.3275	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00655	4.20168067226891	CC
GO:0043235	receptor complex	185	3	0.39	0.00705	0.2115	0.02413	0.02413	0.3525	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00705	7.69230769230769	CC
GO:0043005	neuron projection	1662	9	3.52	0.00726	0.2115	0.02413	0.02413	0.363	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00726	2.55681818181818	CC
GO:0005774	vacuolar membrane	187	3	0.4	0.00726	0.2115	0.02413	0.02413	0.363	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00726	7.5	CC
GO:0098960	postsynaptic neurotransmitter receptor a...	60	2	0.13	0.00743	0.21547	0.03679	0.03679	0.3715	0.0157758620689655	0.0709788428374383	0.0157758620689655	0.00743	15.3846153846154	MF
GO:0005216	monoatomic ion channel activity	816	6	1.76	0.00777	0.21756	0.03679	0.03679	0.3885	0.0157758620689655	0.0709788428374383	0.0157758620689655	0.00777	3.40909090909091	MF
GO:0003774	cytoskeletal motor activity	189	3	0.41	0.00784	0.21756	0.03679	0.03679	0.392	0.0157758620689655	0.0709788428374383	0.0157758620689655	0.00784	7.31707317073171	MF
GO:0099512	supramolecular fiber	1101	7	2.33	0.00796	0.21492	0.02413	0.02413	0.398	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00796	3.00429184549356	CC
GO:0099081	supramolecular polymer	1105	7	2.34	0.00812	0.21492	0.02413	0.02413	0.406	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00812	2.99145299145299	CC
GO:0005891	voltage-gated calcium channel complex	64	2	0.14	0.00814	0.21492	0.02413	0.02413	0.407	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00814	14.2857142857143	CC
GO:0044233	mitochondria-associated endoplasmic reti...	4	1	0.01	0.00845	0.21492	0.02413	0.02413	0.4225	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.00845	100	CC
GO:0008597	calcium-dependent protein serine/threoni...	4	1	0.01	0.00859	0.22334	0.03679	0.03679	0.4295	0.0157758620689655	0.0709788428374383	0.0157758620689655	0.00859	100	MF
GO:0070697	activin receptor binding	4	1	0.01	0.00859	0.22334	0.03679	0.03679	0.4295	0.0157758620689655	0.0709788428374383	0.0157758620689655	0.00859	100	MF
GO:0005245	voltage-gated calcium channel activity	65	2	0.14	0.00867	0.22334	0.03679	0.03679	0.4335	0.0157758620689655	0.0709788428374383	0.0157758620689655	0.00867	14.2857142857143	MF
GO:0099080	supramolecular complex	1407	8	2.98	0.00870	0.21492	0.02413	0.02413	0.435	0.0155357142857143	0.0698983686490464	0.0155357142857143	0.0087	2.68456375838926	CC
GO:0015267	channel activity	845	6	1.82	0.00915	0.22334	0.03679	0.03679	0.4575	0.0157758620689655	0.0709788428374383	0.0157758620689655	0.00915	3.2967032967033	MF
GO:0022803	passive transmembrane transporter activi...	845	6	1.82	0.00915	0.22334	0.03679	0.03679	0.4575	0.0157758620689655	0.0709788428374383	0.0157758620689655	0.00915	3.2967032967033	MF
GO:0002116	semaphorin receptor complex	5	1	0.01	0.01055	0.2321	0.02413	0.02413	0.5275	0.0164848484848485	0.074168718304582	0.0164848484848485	0.01055	100	CC
GO:0031371	ubiquitin conjugating enzyme complex	5	1	0.01	0.01055	0.2321	0.02413	0.02413	0.5275	0.0164848484848485	0.074168718304582	0.0164848484848485	0.01055	100	CC
GO:0035301	Hedgehog signaling complex	5	1	0.01	0.01055	0.2321	0.02413	0.02413	0.5275	0.0164848484848485	0.074168718304582	0.0164848484848485	0.01055	100	CC
GO:0005875	microtubule associated complex	215	3	0.46	0.01061	0.2321	0.02413	0.02413	0.5305	0.0164848484848485	0.074168718304582	0.0164848484848485	0.01061	6.52173913043478	CC
GO:0016309	1-phosphatidylinositol-5-phosphate 4-kin...	5	1	0.01	0.01073	0.22533	0.03679	0.03679	0.5365	0.0173064516129032	0.0778652794843141	0.0173064516129032	0.01073	100	MF
GO:0017154	semaphorin receptor activity	5	1	0.01	0.01073	0.22533	0.03679	0.03679	0.5365	0.0173064516129032	0.0778652794843141	0.0173064516129032	0.01073	100	MF
GO:0008021	synaptic vesicle	217	3	0.46	0.01088	0.2321	0.02413	0.02413	0.544	0.0164848484848485	0.074168718304582	0.0164848484848485	0.01088	6.52173913043478	CC
GO:0022836	gated channel activity	640	5	1.38	0.01184	0.22533	0.03679	0.03679	0.592	0.0179393939393939	0.0807130169785158	0.0179393939393939	0.01184	3.6231884057971	MF
GO:0022839	monoatomic ion gated channel activity	640	5	1.38	0.01184	0.22533	0.03679	0.03679	0.592	0.0179393939393939	0.0807130169785158	0.0179393939393939	0.01184	3.6231884057971	MF
GO:0015075	monoatomic ion transmembrane transporter...	1179	7	2.54	0.01244	0.22533	0.03679	0.03679	0.622	0.0182941176470588	0.0823089917776736	0.0182941176470588	0.01244	2.75590551181102	MF
GO:0070382	exocytic vesicle	230	3	0.49	0.01272	0.2321	0.02413	0.02413	0.636	0.0187058823529412	0.0841616057405151	0.0187058823529412	0.01272	6.12244897959184	CC
GO:0016286	small conductance calcium-activated pota...	6	1	0.01	0.01286	0.22533	0.03679	0.03679	0.643	0.0183714285714286	0.0826568295013091	0.0183714285714286	0.01286	100	MF
GO:0042943	D-amino acid transmembrane transporter a...	7	1	0.02	0.01499	0.22533	0.03679	0.03679	0.7495	0.0208194444444444	0.0936709555854973	0.0208194444444444	0.01499	50	MF
GO:0098794	postsynapse	465	4	0.99	0.01665	0.2664	0.02413	0.02413	0.8325	0.0223684210526316	0.10064011941	0.0223684210526316	0.01665	4.04040404040404	CC
GO:0031262	Ndc80 complex	8	1	0.02	0.01682	0.2664	0.02413	0.02413	0.841	0.0223684210526316	0.10064011941	0.0223684210526316	0.01682	50	CC
GO:0180019	Knl1/Spc105 complex	8	1	0.02	0.01682	0.2664	0.02413	0.02413	0.841	0.0223684210526316	0.10064011941	0.0223684210526316	0.01682	50	CC
GO:0110165	cellular anatomical entity	19406	45	41.11	0.01700	0.2664	0.02413	0.02413	0.85	0.0223684210526316	0.10064011941	0.0223684210526316	0.017	1.09462417903187	CC
GO:0008140	cAMP response element binding protein bi...	8	1	0.02	0.01712	0.23968	0.03679	0.03679	0.856	0.0231351351351351	0.104089723502973	0.0231351351351351	0.01712	50	MF
GO:0098802	plasma membrane signaling receptor compl...	96	2	0.2	0.01764	0.2664	0.02413	0.02413	0.882	0.0225581395348837	0.101493701818129	0.0225581395348837	0.01764	10	CC
GO:0099503	secretory vesicle	264	3	0.56	0.01834	0.2664	0.02413	0.02413	0.917	0.0225581395348837	0.101493701818129	0.0225581395348837	0.01834	5.35714285714286	CC
GO:0005764	lysosome	265	3	0.56	0.01853	0.2664	0.02413	0.02413	0.9265	0.0225581395348837	0.101493701818129	0.0225581395348837	0.01853	5.35714285714286	CC
GO:0046873	metal ion transmembrane transporter acti...	720	5	1.55	0.01883	0.24479	0.03679	0.03679	0.9415	0.0246666666666667	0.110980398345459	0.0246666666666667	0.01883	3.2258064516129	MF
GO:0000323	lytic vacuole	268	3	0.57	0.01908	0.2664	0.02413	0.02413	0.954	0.0225581395348837	0.101493701818129	0.0225581395348837	0.01908	5.26315789473684	CC
GO:0016884	carbon-nitrogen ligase activity, with gl...	9	1	0.02	0.01924	0.24479	0.03679	0.03679	0.962	0.0246666666666667	0.110980398345459	0.0246666666666667	0.01924	50	MF
GO:0034704	calcium channel complex	101	2	0.21	0.01940	0.2664	0.02413	0.02413	0.97	0.0225581395348837	0.101493701818129	0.0225581395348837	0.0194	9.52380952380952	CC
GO:0005635	nuclear envelope	274	3	0.58	0.02022	0.2664	0.02413	0.02413	1	0.0228152173913043	0.102650347882103	0.0228152173913043	0.02022	5.17241379310345	CC
GO:0005955	calcineurin complex	10	1	0.02	0.02099	0.2664	0.02413	0.02413	1	0.0228152173913043	0.102650347882103	0.0228152173913043	0.02099	50	CC
GO:0061617	MICOS complex	10	1	0.02	0.02099	0.2664	0.02413	0.02413	1	0.0228152173913043	0.102650347882103	0.0228152173913043	0.02099	50	CC
GO:0033612	receptor serine/threonine kinase binding	10	1	0.02	0.02135	0.24479	0.03679	0.03679	1	0.0246818181818182	0.111048568123313	0.0246818181818182	0.02135	50	MF
GO:0070696	transmembrane receptor protein serine/th...	10	1	0.02	0.02135	0.24479	0.03679	0.03679	1	0.0246818181818182	0.111048568123313	0.0246818181818182	0.02135	50	MF
GO:0022824	transmitter-gated monoatomic ion channel...	105	2	0.23	0.02155	0.24479	0.03679	0.03679	1	0.0246818181818182	0.111048568123313	0.0246818181818182	0.02155	8.69565217391304	MF
GO:0022835	transmitter-gated channel activity	105	2	0.23	0.02155	0.24479	0.03679	0.03679	1	0.0246818181818182	0.111048568123313	0.0246818181818182	0.02155	8.69565217391304	MF
GO:0043167	ion binding	5698	19	12.28	0.02172	0.24479	0.03679	0.03679	1	0.0246818181818182	0.111048568123313	0.0246818181818182	0.02172	1.54723127035831	MF
GO:0030017	sarcomere	506	4	1.07	0.02195	0.2664	0.02413	0.02413	1	0.0233510638297872	0.10506123103865	0.0233510638297872	0.02195	3.73831775700935	CC
GO:0030133	transport vesicle	287	3	0.61	0.02281	0.2664	0.02413	0.02413	1	0.0234183673469388	0.105364043382306	0.0234183673469388	0.02281	4.91803278688525	CC
GO:0030016	myofibril	513	4	1.09	0.02295	0.2664	0.02413	0.02413	1	0.0234183673469388	0.105364043382306	0.0234183673469388	0.02295	3.6697247706422	CC
GO:0043292	contractile fiber	521	4	1.1	0.02413	0.2664	0.02413	0.02413	1	0.02413	0.108565824813889	0.02413	0.02413	3.63636363636364	CC
GO:0140096	catalytic activity, acting on a protein	2690	11	5.8	0.02490	0.24479	0.03679	0.03679	1	0.0276666666666667	0.124478014360447	0.0276666666666667	0.0249	1.89655172413793	MF
GO:0004359	glutaminase activity	15	1	0.03	0.03186	0.24479	0.03679	0.03679	1	0.0340425531914894	0.153164437049512	0.0340425531914894	0.03186	33.3333333333333	MF
GO:0008235	metalloexopeptidase activity	130	2	0.28	0.03200	0.24479	0.03679	0.03679	1	0.0340425531914894	0.153164437049512	0.0340425531914894	0.032	7.14285714285714	MF
GO:0016308	1-phosphatidylinositol-4-phosphate 5-kin...	16	1	0.03	0.03395	0.24479	0.03679	0.03679	1	0.0353645833333333	0.159112522121129	0.0353645833333333	0.03395	33.3333333333333	MF
GO:0034237	protein kinase A regulatory subunit bind...	17	1	0.04	0.03603	0.24479	0.03679	0.03679	1	0.036765306122449	0.165414661571438	0.036765306122449	0.03603	25	MF
GO:0008289	lipid binding	585	4	1.26	0.03679	0.24479	0.03679	0.03679	1	0.03679	0.16552576439714	0.03679	0.03679	3.17460317460317	MF
